frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
211,14.184245,0.0,1.7889,0.0,58.1094,1.4484,0.0,0.0202,61.4312,1
212,14.245676,0.0,1.7773,0.0,58.1137,1.4424,0.0,0.0205,61.4183,1
213,14.307885,0.0,1.7707,0.0,58.8915,1.449,0.0,0.0206,62.1966,1
214,14.369301,0.0,1.78,0.0,58.0968,1.4422,0.0,0.0201,61.4029,1
215,14.430739,0.0,1.7759,0.0,58.1209,1.4454,0.0,0.0204,61.4254,1
216,14.492358,0.0,1.782,0.0,58.1634,1.5778,0.0,0.0201,61.6066,1
217,14.553797,0.0,1.7778,0.0,58.1242,1.4401,0.0,0.0203,61.4261,1
218,14.61525,0.0,1.7787,0.0,58.1277,1.4496,0.0,0.0202,61.4406,1
219,14.676669,0.0,1.7801,0.0,58.0977,1.4443,0.0,0.0204,61.4068,1
220,14.738163,0.0,1.7736,0.0,58.1804,1.4443,0.0,0.0208,61.4819,1
221,14.800456,0.0,1.7754,0.0,58.968,1.4534,0.0,0.0205,62.2807,1
222,14.861906,0.0,1.7746,0.0,58.1347,1.4446,0.0,0.0206,61.4382,1
223,14.923301,0.0,1.7789,0.0,58.0744,1.4462,0.0,0.0207,61.3825,1
224,14.985446,0.0,1.7792,0.0,58.8234,1.4438,0.0,0.0206,62.1328,1
225,15.046852,0.0,1.7742,0.0,58.0896,1.4439,0.0,0.0207,61.3927,1
226,15.10828,0.0,1.7823,0.0,58.1008,1.4481,0.0,0.021,61.416,1
227,15.16995,0.0,1.7812,0.0,58.3392,1.4534,0.0,0.021,61.6581,1
228,15.231382,0.0,1.784,0.0,58.1043,1.4464,0.0,0.0208,61.4189,1
229,15.293536,0.0,1.7751,0.0,58.8373,1.4442,0.0,0.0202,62.1414,1
230,15.354936,0.0,1.771,0.0,58.0863,1.446,0.0,0.0204,61.388,1
231,15.41645,0.0,1.7799,0.0,58.1906,1.4472,0.0,0.0201,61.5021,1
232,15.477833,0.0,1.7809,0.0,58.0616,1.4435,0.0,0.0209,61.3708,1
