frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness,nvfp4ffn-w8a16_diverged,nvfp4ffn-w8a16_text_l2,nvfp4ffn-w8a16_text_maxabs,nvfp4ffn-w8a16_audio_l2,nvfp4ffn-w8a16_audio_maxabs,nvfp4ffn-w8a16_rms,nvfp4ffn-w8a16_click,nvfp4ffn-w8a16_centroid_hz,nvfp4ffn-w8a16_flatness
507,0,40.8063,0.8438,27.0838,0.8906,,,,,0,22.7771,0.7500,17.6165,0.7031,,,,,0,41.3532,1.2188,39.3380,1.6250,,,,
508,0,29.8545,0.8750,28.5565,1.0000,,,,,0,20.8141,0.5703,17.4041,0.5938,,,,,0,49.1258,1.0312,45.6607,1.7773,,,,
509,0,53.9495,1.0000,32.9981,1.2188,,,,,0,17.8119,0.4688,23.3356,0.8359,,,,,0,46.3491,1.5781,52.0543,2.2812,,,,
510,0,43.2761,0.8125,28.7677,0.9219,,,,,0,17.6773,0.5000,21.8084,0.8750,,,,,0,34.9354,0.7812,59.0217,2.2812,,,,
511,0,25.5878,0.7500,32.1139,1.1855,,,,,0,23.8789,0.7188,22.7146,0.6875,,,,,0,35.7472,0.9375,56.0828,2.0938,,,,
512,0,30.0660,0.8438,29.5621,1.3125,,,,,0,26.0944,0.6250,17.5312,0.7500,,,,,0,46.9969,0.9297,50.0427,2.8125,,,,
513,0,41.0998,0.9062,25.9227,0.9688,,,,,0,22.7653,0.6719,20.0438,0.7500,,,,,0,38.2592,0.8594,39.1461,1.4688,,,,
514,0,36.5682,0.7031,26.7310,1.0312,,,,,0,17.0772,0.5156,21.6836,0.8516,,,,,0,27.9827,0.6562,42.9342,1.5000,,,,
515,0,49.5364,1.4844,27.3789,0.9375,,,,,0,50.2399,1.3125,21.0083,0.7812,,,,,0,74.4879,1.6250,56.2562,2.0977,,,,
516,0,30.1044,0.6797,35.4958,1.3750,,,,,0,18.7530,0.6562,19.5388,0.7500,,,,,0,27.9873,0.6094,43.2878,2.2188,,,,
517,0,58.9397,0.9688,25.4768,0.9375,,,,,0,18.1020,0.4375,18.5302,0.6250,,,,,0,34.7855,0.8438,40.1716,1.3125,,,,
518,0,19.4598,0.5156,25.7539,0.8125,,,,,0,16.1675,0.5156,19.0557,0.7812,,,,,0,58.2898,0.9062,37.2630,1.1562,,,,
519,0,23.9115,0.5000,26.9747,0.8438,,,,,0,17.6980,0.4766,24.2480,1.1250,,,,,0,62.1074,1.0156,47.7363,2.2979,,,,
520,0,25.1856,0.6406,24.1102,0.7500,,,,,0,18.8314,0.5938,21.2017,0.6406,,,,,0,25.6892,0.8281,42.6914,1.7969,,,,
521,0,49.6978,1.0312,26.1663,0.9141,,,,,0,24.2430,0.6875,18.4125,0.5938,,,,,0,28.1545,0.8125,59.3701,2.6250,,,,
522,0,22.3868,0.6562,38.9224,2.4180,,,,,0,19.7429,0.6094,21.2195,1.1270,,,,,0,54.7914,1.1016,54.1574,5.2188,,,,
523,0,24.4202,0.7227,29.5316,1.0625,,,,,0,19.0494,0.5469,23.5983,0.8438,,,,,0,48.1225,0.9531,47.6831,1.6875,,,,
524,0,32.8257,0.7656,36.9394,1.9375,,,,,0,19.6078,0.5469,23.8463,0.8438,,,,,0,34.1685,0.8438,38.5284,1.6250,,,,
525,0,36.7556,0.9375,28.3134,1.1562,,,,,0,20.1575,0.6191,20.7902,1.0000,,,,,0,41.0262,0.9922,26.1828,1.3438,,,,
526,0,30.5610,0.9062,20.8492,0.8750,,,,,0,21.1304,0.6621,16.1241,0.7969,,,,,0,41.3429,0.9531,21.2501,0.9766,,,,
527,0,39.0630,0.9375,22.1610,0.8594,,,,,0,20.6039,0.6338,17.6849,1.1250,,,,,0,38.5067,1.0312,30.5794,1.1250,,,,
528,0,26.9227,0.7422,22.1921,1.5625,,,,,0,20.8603,0.6484,15.9371,0.8125,,,,,0,31.3040,0.8359,37.6611,2.2344,,,,
529,0,23.3146,0.7500,20.8244,0.8438,,,,,0,22.6094,0.6172,18.8023,0.8750,,,,,0,34.3000,0.9844,37.2289,2.2188,,,,
530,0,26.5762,0.7188,23.4461,0.9746,,,,,0,22.9609,0.6797,16.5103,0.9375,,,,,0,36.1737,1.0312,39.2917,2.0000,,,,
531,0,38.3197,0.8281,28.7246,1.3516,,,,,0,27.6938,0.7969,15.5404,0.6250,,,,,0,41.9700,1.1719,37.9617,1.6406,,,,
532,0,27.9656,0.8398,22.5609,1.2500,,,,,0,24.8221,0.7344,15.3206,0.9062,,,,,0,38.4444,1.1094,34.3901,1.9375,,,,
533,0,34.6217,0.7822,22.0837,1.1719,,,,,0,21.9424,0.6719,17.4266,1.0000,,,,,0,37.1905,1.0625,32.3156,1.4922,,,,
534,0,34.8430,0.8789,22.3920,1.3125,,,,,0,21.7616,0.7109,15.4436,0.7500,,,,,0,41.8505,1.1172,33.1870,1.9766,,,,
535,0,24.7033,0.5781,21.9045,0.9102,,,,,0,20.4833,0.6719,16.1406,0.7500,,,,,0,41.7469,1.1406,37.6814,2.2422,,,,
536,0,37.2868,0.8711,24.7730,1.4688,,,,,0,24.6700,0.6953,16.6472,1.0000,,,,,0,40.9406,1.0625,34.4560,2.0000,,,,
537,0,24.0886,0.6348,22.8128,1.6250,,,,,0,24.6226,0.6562,17.9955,0.8125,,,,,0,52.2097,1.1562,37.3970,2.2500,,,,
538,0,30.3481,0.7988,23.5713,1.2500,,,,,0,19.8247,0.6016,16.1109,0.7500,,,,,0,36.5692,0.9922,38.0857,1.7363,,,,
539,0,21.7539,0.6050,23.5982,0.9062,,,,,0,25.5628,0.6484,14.5590,0.8125,,,,,0,40.4613,1.0391,36.7067,1.5625,,,,
540,0,30.1357,0.7490,27.1511,1.0000,,,,,0,23.3455,0.5781,16.9220,1.0000,,,,,0,38.0947,0.9453,34.9582,1.7500,,,,
541,0,25.8548,0.6934,27.0251,1.5938,,,,,0,27.3748,0.6387,17.1412,0.8750,,,,,0,38.0956,0.9307,34.3593,1.4688,,,,
542,0,23.7748,0.7515,23.9647,1.1250,,,,,0,26.5624,0.6321,15.0683,0.9375,,,,,0,42.5783,1.0156,35.2445,1.6562,,,,
543,0,31.6777,0.7637,27.7906,1.2500,,,,,0,31.1112,0.6875,16.5487,0.7812,,,,,0,41.8787,0.9688,33.5688,1.5000,,,,
544,0,23.3136,0.6836,26.6580,1.3750,,,,,0,27.9221,0.6621,19.4935,0.8750,,,,,0,41.0169,1.0000,36.7142,1.8125,,,,
545,0,53.3649,0.8516,25.1632,0.8750,,,,,0,28.5071,0.6575,16.1076,0.8125,,,,,0,31.3816,0.7969,42.9781,2.0312,,,,
546,0,46.8096,0.9258,23.9775,1.2188,,,,,0,28.8844,0.6455,16.7955,0.8125,,,,,0,32.0710,0.7910,38.1737,1.5312,,,,
547,0,27.6865,0.6299,25.0832,1.1875,,,,,0,26.0244,0.6299,16.0392,0.7500,,,,,0,30.5291,0.7344,33.7280,1.3750,,,,
548,0,56.2652,0.9121,25.8584,1.6250,,,,,0,23.1876,0.5952,15.9608,0.6250,,,,,0,32.5405,0.8330,34.5569,1.5625,,,,
549,0,20.6080,0.5508,27.5578,1.6250,,,,,0,23.5663,0.6016,16.7876,1.1250,,,,,0,34.1336,0.8994,36.8056,2.1250,,,,
550,0,25.4714,0.5898,26.7650,1.7500,,,,,0,22.0328,0.5527,19.1569,1.3750,,,,,0,42.7810,1.0527,34.9754,1.5625,,,,
551,0,22.9354,0.6799,22.9897,1.1250,,,,,0,20.7368,0.5625,17.1448,0.8125,,,,,0,46.8719,0.9854,39.0770,2.1562,,,,
552,0,20.1553,0.6084,19.7629,0.8750,,,,,0,19.0004,0.5586,15.2945,0.6250,,,,,0,47.6147,1.0156,30.4150,1.9688,,,,
553,0,24.3261,0.7676,23.8975,1.2500,,,,,0,19.1339,0.5347,15.8380,0.6484,,,,,0,29.1267,0.7393,26.9967,1.3750,,,,
554,0,28.4964,0.7534,22.9273,0.9375,,,,,0,17.6147,0.5273,16.1271,0.8125,,,,,0,33.5091,0.8232,28.0989,1.5938,,,,
555,0,27.2689,0.7114,19.6863,1.2500,,,,,0,17.4710,0.5117,16.3511,0.9375,,,,,0,43.7475,0.9961,26.7948,1.8125,,,,
556,0,26.1984,0.8105,20.6793,1.2500,,,,,0,18.3635,0.5254,14.9833,0.6875,,,,,0,52.8880,1.1289,22.5790,1.5312,,,,
557,0,27.3833,0.6758,20.5230,1.0625,,,,,0,18.9921,0.5781,15.6523,0.7500,,,,,0,33.9959,0.9238,25.1929,1.3906,,,,
558,0,20.8296,0.5996,21.7158,1.2500,,,,,0,18.1462,0.5469,16.7387,0.6250,,,,,0,38.9466,0.9297,31.6305,1.5000,,,,
559,0,28.9783,0.7891,20.9132,1.4375,,,,,0,17.3352,0.5352,17.6605,0.6250,,,,,0,51.2559,1.0273,28.7351,1.5469,,,,
560,0,43.2662,0.9419,21.4285,1.1250,,,,,0,17.2997,0.5078,17.4234,0.7500,,,,,0,49.2446,1.0469,31.7333,1.5000,,,,
561,0,20.4642,0.6660,22.4605,1.5312,,,,,0,17.7263,0.5039,17.1612,0.7500,,,,,0,43.8514,0.9824,27.0741,1.6406,,,,
562,0,36.6121,0.7031,27.7035,1.2500,,,,,0,19.6546,0.5703,16.6799,0.8125,,,,,0,51.4268,1.0078,28.9939,1.4336,,,,
563,0,30.2510,0.6816,23.4241,1.5000,,,,,0,20.7525,0.5781,19.3160,0.7500,,,,,0,37.1638,0.8672,32.8548,1.2500,,,,
564,0,25.0622,0.8203,23.4171,1.5000,,,,,0,19.1149,0.5576,16.5920,0.7500,,,,,0,41.8618,0.9609,28.7000,1.5625,,,,
565,0,31.1328,0.7637,21.8671,1.2520,,,,,0,24.1041,0.6416,16.0721,0.7812,,,,,0,45.1140,0.9824,29.4420,1.6875,,,,
566,0,20.3014,0.5859,23.7289,0.9375,,,,,0,30.2331,0.7852,18.4677,0.8125,,,,,0,47.1934,1.0547,40.0339,1.5664,,,,
567,0,24.1320,0.6992,21.9697,1.2559,,,,,0,25.8207,0.7891,19.0600,1.0000,,,,,0,48.8645,1.3125,40.4586,2.0000,,,,
568,0,21.8636,0.6836,20.7628,1.0000,,,,,0,23.2278,0.6641,16.3062,0.6875,,,,,0,33.8367,0.8770,35.3654,2.2500,,,,
569,0,29.0508,0.8159,21.4724,1.0312,,,,,0,23.5666,0.7500,17.3622,1.0000,,,,,0,33.2829,0.9375,35.4010,1.9375,,,,
570,0,26.1693,0.6182,20.8822,1.0000,,,,,0,22.0304,0.6250,17.7641,0.8750,,,,,0,39.5261,1.0000,36.2016,1.8125,,,,
571,0,25.4242,0.6641,21.9377,1.0000,,,,,0,21.0970,0.6250,17.5566,1.1250,,,,,0,33.4680,0.9375,36.1573,2.3125,,,,
572,0,23.2944,0.7002,23.8623,1.2500,,,,,0,20.0449,0.6250,15.7039,0.8750,,,,,0,37.0326,1.1250,32.4730,1.5254,,,,
573,0,29.5742,0.7207,32.6277,1.3125,,,,,0,18.9073,0.6250,16.1083,0.8750,,,,,0,35.8639,1.2500,32.7635,1.8750,,,,
574,0,22.9430,0.8750,29.8009,1.5625,,,,,0,24.6690,0.6531,15.9728,0.7500,,,,,0,38.6568,1.3750,33.7643,1.8125,,,,
575,0,32.3101,0.7751,25.5068,1.0938,,,,,0,19.8051,0.5867,16.5420,0.7500,,,,,0,35.7643,1.0000,37.4425,2.3125,,,,
576,0,27.1093,0.6230,23.2295,1.1875,,,,,0,19.6254,0.5791,17.2125,0.6875,,,,,0,30.5235,0.8008,52.3532,4.1250,,,,
577,0,32.9623,0.6680,23.9267,1.2500,,,,,0,30.0321,0.6562,15.5507,0.6250,,,,,0,38.2592,0.8594,32.7105,2.1250,,,,
578,0,27.8147,0.7344,28.9227,1.1641,,,,,0,27.7677,0.7109,17.0233,0.8750,,,,,0,43.9106,0.9658,34.8985,2.1875,,,,
579,0,54.8365,0.9688,23.9816,1.3750,,,,,0,26.5101,0.6367,16.8097,0.8750,,,,,0,40.6927,0.9375,44.8628,2.5000,,,,
580,0,21.5993,0.6211,26.3543,1.3750,,,,,0,21.6778,0.5938,17.4070,1.1250,,,,,0,39.3739,0.9541,44.4581,2.6875,,,,
581,0,37.8885,0.8383,26.3021,1.8750,,,,,0,22.4108,0.6133,17.2452,0.6250,,,,,0,50.9646,1.0371,38.8405,2.3750,,,,
582,0,37.6917,0.8325,26.0510,1.0312,,,,,0,22.4199,0.6133,18.0857,0.6338,,,,,0,45.2646,1.0117,37.7893,1.8750,,,,
583,0,21.0774,0.5205,23.9403,0.8223,,,,,0,22.6908,0.6328,17.8430,0.8750,,,,,0,43.7570,0.9648,34.5016,1.6250,,,,
584,0,28.8636,0.6602,23.3944,0.8750,,,,,0,20.6186,0.5742,17.4199,0.7500,,,,,0,35.2681,0.8594,39.4514,2.5000,,,,
585,0,55.5082,0.9395,24.6144,1.1875,,,,,0,25.6650,0.6367,17.7494,0.8750,,,,,0,37.4454,0.8750,39.3326,2.1250,,,,
586,0,26.2238,0.6973,26.1806,1.5312,,,,,0,18.3851,0.5217,16.8031,1.0000,,,,,0,30.5231,0.7500,41.1722,2.4375,,,,
587,0,22.4748,0.5859,28.6564,1.1250,,,,,0,24.2735,0.5625,19.5880,1.0000,,,,,0,43.9353,1.1680,36.7291,2.1875,,,,
588,0,23.3877,0.6362,21.4601,0.9375,,,,,0,19.6606,0.5698,17.4507,1.0000,,,,,0,44.9296,0.9512,32.0111,1.4688,,,,
589,0,29.7945,0.7734,23.4428,0.9219,,,,,0,19.9358,0.5967,14.8981,0.7500,,,,,0,57.0716,1.0820,30.9739,1.7500,,,,
590,0,21.8437,0.6660,25.1112,1.2500,,,,,0,17.6411,0.5234,16.5468,0.7500,,,,,0,32.3531,0.8145,28.7064,1.3750,,,,
591,0,19.9379,0.5215,25.5310,1.1133,,,,,0,17.1657,0.5226,17.2390,0.9219,,,,,0,32.2997,0.8096,29.0395,1.3750,,,,
592,0,20.5423,0.6660,24.0003,1.0156,,,,,0,17.0598,0.4902,18.2662,0.6406,,,,,0,40.0691,0.9004,27.4502,1.5469,,,,
593,0,23.2751,0.6143,20.9174,1.0625,,,,,0,17.1167,0.4873,16.9807,0.6250,,,,,0,40.4364,0.9648,25.9579,1.3750,,,,
594,0,51.9860,0.9668,23.7028,1.5820,,,,,0,17.5917,0.5122,17.1829,0.7500,,,,,0,38.0380,0.9531,24.7761,1.4219,,,,
595,0,19.9279,0.5967,23.3532,1.3125,,,,,0,19.6939,0.5781,17.5281,0.5938,,,,,0,33.8916,0.8555,26.5149,1.0303,,,,
596,0,19.3056,0.5664,21.0747,0.8750,,,,,0,18.1356,0.5547,17.9526,0.7500,,,,,0,35.5738,0.8359,26.7938,1.6328,,,,
597,0,19.8629,0.5684,23.5184,1.0000,,,,,0,17.4167,0.5469,18.8665,0.6250,,,,,0,37.3908,0.8438,27.4395,1.3281,,,,
598,0,23.2987,0.6797,19.0531,0.7031,,,,,0,19.2937,0.5601,16.7151,0.8750,,,,,0,35.9943,0.8477,27.2121,1.8750,,,,
599,0,20.3204,0.6133,20.0008,1.0000,,,,,0,20.0309,0.5518,15.7637,0.6719,,,,,0,37.3658,0.8672,26.1712,1.5234,,,,
600,0,39.6210,0.7734,21.5547,0.8750,,,,,0,18.1452,0.5586,17.3744,0.7500,,,,,0,27.0310,0.6875,32.0087,1.3984,,,,
601,0,19.7244,0.5859,23.6561,0.9375,,,,,0,18.2537,0.5391,16.9977,0.7031,,,,,0,33.6096,0.8125,32.6504,1.4375,,,,
602,0,37.0724,0.9648,21.7281,1.0518,,,,,0,18.0805,0.5576,16.4096,0.6250,,,,,0,44.7007,0.9766,30.0224,1.6875,,,,
603,0,30.0472,0.7432,23.6126,1.3906,,,,,0,20.9663,0.6001,17.7703,0.6875,,,,,0,46.7692,0.9883,35.9076,1.5625,,,,
604,0,38.9254,0.9336,23.1751,1.0625,,,,,0,25.2541,0.7031,17.8928,0.7188,,,,,0,45.9976,1.0547,41.8946,1.7500,,,,
605,0,62.2618,1.2441,26.0731,1.2500,,,,,0,18.6687,0.5391,16.4461,0.7500,,,,,0,44.1464,1.0078,45.6202,2.1250,,,,
606,0,32.3913,0.7520,27.8408,1.3750,,,,,0,21.0721,0.5703,18.0171,0.7812,,,,,0,34.1751,0.8906,36.0474,2.0625,,,,
607,0,25.3592,0.6755,25.5140,1.4688,,,,,0,22.2198,0.5625,25.1450,1.0625,,,,,0,33.0053,0.8203,35.7788,1.6250,,,,
608,0,46.5829,0.9219,29.6490,1.7500,,,,,0,37.0711,1.0000,30.8968,2.1250,,,,,0,36.1666,0.9688,43.5277,2.3125,,,,
609,0,28.3789,0.6562,28.0980,1.0000,,,,,0,43.6841,1.0312,42.4552,2.3125,,,,,0,31.8631,0.9375,41.2838,2.0000,,,,
610,0,32.0277,0.7812,23.2348,1.2500,,,,,0,19.1598,0.5586,18.3856,0.7500,,,,,0,33.6005,0.7930,39.8373,2.0469,,,,
611,0,28.9384,0.8301,24.2689,1.2500,,,,,0,18.0661,0.4922,19.4655,0.8125,,,,,0,35.0002,0.7500,36.7547,1.5000,,,,
612,0,25.5751,0.6250,25.9113,1.0625,,,,,0,34.3505,0.7021,19.4865,0.7500,,,,,0,33.4450,1.0000,33.2387,1.4375,,,,
613,0,24.0868,0.7422,27.3300,1.3750,,,,,0,18.9284,0.5273,21.8815,1.1250,,,,,0,34.8811,0.8945,43.3047,1.8047,,,,
614,0,21.5087,0.6914,25.3062,1.0938,,,,,0,20.1522,0.5195,17.6549,0.7500,,,,,0,37.0660,0.8906,40.5868,2.7500,,,,
615,0,44.1332,0.9160,30.1464,1.2539,,,,,0,25.1695,0.6133,17.9259,0.6562,,,,,0,42.3786,1.0000,43.4128,2.3750,,,,
616,0,24.3543,0.6250,28.5647,1.5000,,,,,0,21.3267,0.5664,18.6663,0.7500,,,,,0,43.6072,0.9375,41.4320,1.8438,,,,
617,0,22.7553,0.6699,23.8257,1.1250,,,,,0,21.8233,0.5840,17.7948,0.7500,,,,,0,51.4497,1.0000,40.9645,2.4062,,,,
618,0,33.8779,0.8477,29.2839,1.2500,,,,,0,19.7726,0.5469,18.0978,0.6875,,,,,0,45.0059,0.9453,35.4456,1.9688,,,,
619,0,50.0671,0.9595,28.8088,1.1250,,,,,0,19.7891,0.5703,17.8324,0.6289,,,,,0,55.5611,1.0938,40.7796,2.1250,,,,
620,0,25.5271,0.6289,25.8600,1.1172,,,,,0,21.6479,0.5684,19.3641,0.6875,,,,,0,38.4670,0.8906,41.5830,2.2500,,,,
621,0,27.6126,0.5752,26.1004,1.2500,,,,,0,20.6747,0.5635,18.3328,0.7051,,,,,0,45.2075,0.9541,42.8525,2.0000,,,,
622,0,53.8153,0.8672,28.7200,1.1250,,,,,0,27.1209,0.6465,18.0673,0.8184,,,,,0,43.0228,0.8984,34.9628,1.7500,,,,
623,0,34.5480,0.7242,29.9968,1.6250,,,,,0,18.3085,0.5400,16.3429,0.6250,,,,,0,33.6543,0.8477,32.0075,2.2500,,,,
624,0,26.9975,0.5954,28.7570,1.7500,,,,,0,17.9449,0.4922,15.8446,0.7500,,,,,0,34.5054,0.8418,38.5270,1.7500,,,,
625,0,23.4243,0.5771,23.0083,1.0400,,,,,0,25.8956,0.5757,15.3663,0.6875,,,,,0,62.0539,1.2480,34.5449,1.7500,,,,
626,0,33.8678,0.8066,28.1691,2.0000,,,,,0,18.1632,0.5430,15.4887,0.6250,,,,,0,44.0949,0.9336,33.4250,1.8750,,,,
627,0,27.7411,0.6099,20.2527,0.8594,,,,,0,17.7593,0.5068,15.0024,0.7500,,,,,0,50.1089,1.0098,29.4855,1.5000,,,,
628,0,20.0430,0.6260,24.1057,1.5000,,,,,0,18.3197,0.5625,15.8904,0.6562,,,,,0,40.6195,0.8340,25.1895,1.3047,,,,
629,0,21.7933,0.5703,21.3579,1.0000,,,,,0,18.1091,0.5703,16.6631,0.5625,,,,,0,41.2063,0.8867,25.4314,1.1836,,,,
630,0,51.6682,0.9414,22.6222,1.0000,,,,,0,21.6971,0.6250,15.9221,0.6562,,,,,0,42.9028,0.9395,21.7906,0.7500,,,,
631,0,34.9714,0.6677,19.9275,0.8125,,,,,0,18.4967,0.5781,15.9617,0.6250,,,,,0,50.8538,1.0566,21.2937,1.0000,,,,
632,0,55.7271,1.6250,21.4922,0.9375,,,,,0,57.8334,1.4688,15.2664,0.7500,,,,,0,71.8584,1.8438,25.9193,0.9688,,,,
633,0,32.8997,0.7500,24.4047,0.8125,,,,,0,20.9366,0.5625,19.4878,0.7188,,,,,0,35.0864,0.8125,35.4819,1.2500,,,,
634,0,33.1767,0.6875,24.9881,0.7656,,,,,0,18.1953,0.5312,17.0083,0.5469,,,,,0,34.2724,1.0625,43.9381,1.4375,,,,
635,0,31.6601,0.7500,27.6863,0.8750,,,,,0,19.0241,0.4688,19.0742,0.6875,,,,,0,33.4504,0.7969,37.5229,1.3750,,,,
636,0,54.9386,1.1250,26.7662,0.8203,,,,,0,22.8929,0.7188,18.9281,0.6094,,,,,0,39.3276,1.0000,37.7600,1.2188,,,,
637,0,44.5156,0.7891,28.6346,0.9062,,,,,0,21.9180,0.5469,19.9147,0.6250,,,,,0,36.7846,0.9531,46.0736,2.0938,,,,
638,0,26.7462,0.7500,26.8264,1.1416,,,,,0,21.0908,0.6562,22.2640,0.8125,,,,,0,36.5049,1.0781,40.3787,1.4688,,,,
639,0,24.1782,0.6094,30.0298,1.1250,,,,,0,21.2865,0.5938,20.5022,0.8125,,,,,0,26.6632,0.6719,49.8434,2.0625,,,,
640,0,29.3136,0.9062,25.1457,0.8750,,,,,0,24.0439,0.7812,16.8871,0.5312,,,,,0,33.7821,0.9375,48.1170,2.1875,,,,
641,0,24.5481,0.5781,26.7185,1.0000,,,,,0,17.9609,0.4844,18.6119,0.6875,,,,,0,24.9793,0.6875,38.7186,1.3750,,,,
642,0,24.0089,0.6250,33.9764,1.0000,,,,,0,19.9720,0.6250,20.4038,0.8750,,,,,0,35.4685,1.1875,35.7339,1.4375,,,,
643,0,27.8990,0.7188,26.3154,0.9375,,,,,0,30.8815,0.7812,21.4058,1.0312,,,,,0,41.2127,0.8594,47.4533,1.8750,,,,
644,0,46.6108,1.3750,26.9135,1.0264,,,,,0,47.2646,1.3438,17.8443,0.6377,,,,,0,55.6645,1.5625,33.8368,1.3633,,,,
645,0,28.6203,0.5469,28.1094,1.0781,,,,,0,20.9140,0.5625,19.8506,0.6719,,,,,0,22.4795,0.6562,41.9325,1.9531,,,,
646,0,60.3960,1.7812,33.7680,1.4336,,,,,0,54.2644,1.4062,20.0061,0.8125,,,,,0,62.8869,1.4688,39.6350,1.3750,,,,
647,0,29.0135,0.6250,27.7483,1.1250,,,,,0,19.3767,0.5312,21.4683,1.0000,,,,,0,43.4836,1.2969,41.6389,1.8750,,,,
648,0,31.4105,0.8750,27.5504,1.3125,,,,,0,24.3346,0.6875,19.8749,0.7500,,,,,0,44.0515,1.2969,47.6494,2.0938,,,,
649,0,24.1518,0.7578,28.0266,0.9863,,,,,0,17.7106,0.5547,23.0782,0.8125,,,,,0,25.8318,0.7188,35.7368,1.1875,,,,
650,0,36.1789,0.7344,28.0256,1.4062,,,,,0,28.6751,0.7188,18.3794,0.6250,,,,,0,26.7130,0.6250,36.5554,1.3125,,,,
651,0,19.8384,0.4375,25.9419,1.1250,,,,,0,20.0829,0.5312,16.5856,0.5625,,,,,0,27.5136,0.6494,33.5803,1.3438,,,,
652,0,34.4840,0.7969,25.6550,0.7344,,,,,0,21.5576,0.5938,21.3249,0.9062,,,,,0,63.2522,1.6318,43.1055,1.6250,,,,
653,0,36.2067,0.6719,37.4056,1.2812,,,,,0,18.6692,0.5312,20.1365,0.6875,,,,,0,29.8429,1.2812,54.3039,2.3125,,,,
654,0,23.3748,0.7188,31.0584,1.1562,,,,,0,20.7343,0.6250,28.4643,0.9844,,,,,0,38.4941,1.3125,51.5952,2.1719,,,,
655,0,50.7921,1.1094,31.6871,1.0547,,,,,0,21.5009,0.5625,21.5645,0.8125,,,,,0,39.0042,1.0762,50.9468,1.9150,,,,
656,0,31.6373,0.9688,33.8610,1.1875,,,,,0,22.9156,0.6250,22.4485,0.7500,,,,,0,41.5753,1.3047,55.3317,2.0000,,,,
657,0,29.8977,0.7031,31.3890,1.1709,,,,,0,28.2096,0.6875,25.6884,1.1406,,,,,0,42.4211,1.1152,40.2924,1.3125,,,,
658,0,26.9134,0.7891,29.9196,1.0840,,,,,0,24.0402,0.6250,19.1661,0.6250,,,,,0,45.0653,1.2188,37.7228,1.3711,,,,
659,0,22.6770,0.5938,28.1434,0.9648,,,,,0,30.0038,0.6562,19.8301,0.8750,,,,,0,53.6654,2.8438,50.4716,1.9062,,,,
660,0,36.4934,0.7812,28.7613,0.8906,,,,,0,34.6662,0.8438,21.7409,0.7031,,,,,0,56.4279,1.0312,57.3242,1.9375,,,,
661,0,28.4491,0.5938,33.5496,1.1875,,,,,0,23.6775,0.5312,22.6341,0.9062,,,,,0,32.5465,0.8906,37.7696,1.5000,,,,
662,0,21.0310,0.6094,33.8565,1.4258,,,,,0,28.4314,0.6875,20.1017,0.8438,,,,,0,52.5967,0.9844,50.8223,1.9375,,,,
663,0,31.7514,0.8438,28.7866,1.0000,,,,,0,22.3193,0.6875,25.6039,0.9375,,,,,0,33.6575,0.7793,55.2447,4.0234,,,,
664,0,28.6518,0.7500,33.2714,1.1328,,,,,0,20.4090,0.5938,22.0517,1.0000,,,,,0,33.7859,0.7656,48.4826,1.9551,,,,
665,0,25.4123,0.6406,35.4301,1.2812,,,,,0,17.5463,0.5156,22.7681,0.8711,,,,,0,31.5659,0.7344,46.5633,2.2129,,,,
666,0,20.6020,0.5156,33.0089,1.1133,,,,,0,15.7590,0.4844,20.4354,0.7500,,,,,0,37.0225,0.7656,42.7696,1.8750,,,,
667,0,47.9479,1.3750,32.9918,1.1875,,,,,0,52.4334,1.3438,25.3037,1.0000,,,,,0,70.7353,1.6348,40.7838,1.7812,,,,
668,0,24.6258,0.6406,25.7951,1.0000,,,,,0,17.7285,0.4531,21.2648,0.7500,,,,,0,38.8918,0.9795,43.8953,1.5625,,,,
669,0,25.6720,0.6875,33.0533,1.1875,,,,,0,17.9374,0.5000,23.5219,0.8125,,,,,0,56.7744,1.3438,51.5510,2.0312,,,,
670,0,31.2750,0.7812,25.8392,1.1250,,,,,0,18.1827,0.4688,20.0309,0.7266,,,,,0,38.0240,0.7812,36.8891,1.6875,,,,
671,0,25.5673,0.5938,28.5125,1.0391,,,,,0,20.7163,0.6250,21.6111,0.9062,,,,,0,39.0155,1.4688,44.1426,2.0312,,,,
672,0,21.3632,0.6250,29.8176,1.3750,,,,,0,19.0030,0.5625,18.8319,0.6250,,,,,0,91.8660,1.4062,38.2697,1.4375,,,,
673,0,32.1211,0.6875,27.9584,0.9570,,,,,0,21.3599,0.5312,18.5074,0.6094,,,,,0,26.1092,0.6719,42.0313,1.6250,,,,
674,0,30.4241,0.5938,30.3023,1.0605,,,,,0,19.5729,0.4688,22.1169,0.8184,,,,,0,35.9028,0.7188,37.0800,1.5742,,,,
675,0,37.6758,0.6562,32.4448,1.1250,,,,,0,23.2700,0.5625,21.7435,0.6562,,,,,0,39.3237,1.0371,39.1941,1.3125,,,,
676,0,73.3613,1.1094,28.4778,1.1250,,,,,0,21.2633,0.5312,19.4364,0.6250,,,,,0,53.1073,1.0469,43.8846,1.6406,,,,
