frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness,nvfp4ffn-w8a16_diverged,nvfp4ffn-w8a16_text_l2,nvfp4ffn-w8a16_text_maxabs,nvfp4ffn-w8a16_audio_l2,nvfp4ffn-w8a16_audio_maxabs,nvfp4ffn-w8a16_rms,nvfp4ffn-w8a16_click,nvfp4ffn-w8a16_centroid_hz,nvfp4ffn-w8a16_flatness
507,0,36.2943,0.8672,35.3675,1.6875,,,,,0,32.5894,0.7773,23.9665,1.0000,,,,,0,49.9340,1.0703,41.3836,2.1250,,,,
508,0,26.7644,0.7656,32.8725,1.6250,,,,,0,26.4603,0.6992,20.6962,0.8750,,,,,0,39.2256,0.9297,42.9346,1.6250,,,,
509,0,24.3834,0.7031,38.9143,1.5195,,,,,0,24.5902,0.6660,22.4722,1.0000,,,,,0,49.9341,1.0625,43.2822,1.7500,,,,
510,0,23.7595,0.6562,34.3364,1.6875,,,,,0,22.3045,0.5938,23.2165,1.0625,,,,,0,45.8214,0.9521,43.0809,1.6250,,,,
511,0,23.8007,0.6719,34.5236,1.5000,,,,,0,22.0821,0.5898,22.3279,0.9150,,,,,0,36.2946,0.8984,48.1235,2.1250,,,,
512,0,35.8572,0.8223,31.6627,1.3750,,,,,0,25.1079,0.5586,23.8355,1.0291,,,,,0,39.7799,0.9199,42.1886,2.1250,,,,
513,0,84.2271,1.2031,25.8484,1.1562,,,,,0,23.3850,0.6172,21.9219,0.9375,,,,,0,39.0322,0.9111,42.6504,1.8750,,,,
514,0,24.2876,0.6758,32.0423,1.5000,,,,,0,21.0199,0.6328,17.0704,0.7812,,,,,0,50.6306,1.0078,34.4020,1.7500,,,,
515,0,23.4193,0.7461,27.9076,1.4375,,,,,0,18.7755,0.5596,17.5146,0.7500,,,,,0,37.3698,0.8926,34.5964,2.2500,,,,
516,0,26.4032,0.7515,30.4229,1.4102,,,,,0,21.5567,0.5957,21.7977,0.8750,,,,,0,53.1896,1.0391,37.0904,1.5684,,,,
517,0,26.6849,0.7217,32.1033,1.1250,,,,,0,22.7948,0.6055,23.4701,1.2500,,,,,0,37.7512,0.8843,37.7699,1.7500,,,,
518,0,22.4985,0.6953,31.3575,1.1875,,,,,0,19.0193,0.5859,21.3942,1.1250,,,,,0,47.3073,0.9701,34.2611,1.9375,,,,
519,0,30.5852,0.8154,27.3356,1.4375,,,,,0,19.7857,0.5508,21.1874,1.0625,,,,,0,44.1497,1.0157,31.6573,1.1836,,,,
520,0,45.1339,1.0078,31.8096,1.3750,,,,,0,19.2170,0.5850,22.7526,1.0000,,,,,0,36.7710,0.8906,28.6234,1.2500,,,,
521,0,26.6204,0.7891,30.1466,1.3750,,,,,0,19.1195,0.5430,22.4980,1.1250,,,,,0,47.8302,1.0000,31.0970,1.1641,,,,
522,0,52.5485,0.9990,30.2090,1.1875,,,,,0,18.9414,0.5967,23.4433,1.1875,,,,,0,51.2266,1.0762,29.9320,1.2188,,,,
523,0,28.4383,0.7383,29.2682,1.3750,,,,,0,18.9395,0.5826,21.8038,1.1250,,,,,0,32.9863,0.8829,28.1805,1.0625,,,,
524,0,101.3279,1.5508,33.4734,1.6250,,,,,0,18.9196,0.5894,23.9146,1.3750,,,,,0,33.7325,0.8164,29.7576,1.3750,,,,
525,0,37.0700,0.8561,34.6894,1.3125,,,,,0,17.7071,0.5723,23.9440,1.1250,,,,,0,35.0393,0.8047,31.8177,1.6250,,,,
526,0,39.9952,0.9648,29.7542,1.3750,,,,,0,19.5127,0.6836,22.0202,0.8125,,,,,0,29.6775,0.8125,40.9208,1.6250,,,,
527,0,27.6189,0.8828,28.7207,1.6250,,,,,0,20.5145,0.6562,24.4118,1.0156,,,,,0,39.2453,0.9316,45.7033,2.7188,,,,
528,0,24.0196,0.7266,26.5313,1.3750,,,,,0,26.0179,0.6719,20.8335,1.2500,,,,,0,50.9055,1.1016,36.3474,1.5938,,,,
529,0,28.7638,0.8516,39.7552,1.8750,,,,,0,25.8006,0.6719,23.0321,1.5000,,,,,0,53.4552,1.1437,63.1264,4.0000,,,,
530,0,22.2595,0.6523,28.7460,1.3750,,,,,0,24.6253,0.6719,24.3521,1.1250,,,,,0,40.3685,0.9844,50.4821,2.3125,,,,
531,0,23.7362,0.7129,28.8520,1.1875,,,,,0,23.7229,0.6641,23.9601,1.0000,,,,,0,30.6400,0.7969,43.7312,1.9375,,,,
532,0,41.9872,0.9570,39.3482,2.0625,,,,,0,21.2908,0.5703,23.3410,1.1250,,,,,0,32.0499,0.9375,44.3221,1.8750,,,,
533,0,60.2043,1.1953,50.0038,2.9258,,,,,0,20.1535,0.6104,24.1244,1.1250,,,,,0,35.0774,1.0000,48.9197,2.1250,,,,
534,0,24.9279,0.6310,40.6989,2.3750,,,,,0,24.9954,0.6562,26.8633,1.0957,,,,,0,33.3259,0.9375,46.2058,1.7500,,,,
535,0,40.3234,0.9727,45.4747,1.9375,,,,,0,21.3222,0.6094,24.4193,1.0000,,,,,0,34.9780,0.8125,46.2240,1.9375,,,,
536,0,35.0769,0.8213,42.0036,1.8750,,,,,0,19.5099,0.5625,24.7229,1.0625,,,,,0,37.1887,0.8379,46.8302,2.0000,,,,
537,0,36.5498,0.8633,39.4636,1.5625,,,,,0,20.1178,0.5723,25.9692,1.5000,,,,,0,47.5824,0.8477,46.4928,2.3750,,,,
538,0,24.3055,0.8203,41.2519,1.7500,,,,,0,20.2088,0.5859,20.7822,0.8281,,,,,0,33.0198,0.8281,55.0930,2.1406,,,,
539,0,27.2074,0.8125,33.8038,1.5625,,,,,0,27.5620,0.6562,21.8451,1.3750,,,,,0,37.4754,0.8784,48.1634,2.2500,,,,
540,0,26.1021,0.6719,33.4422,1.2500,,,,,0,30.9213,0.7188,22.4218,1.1250,,,,,0,40.7038,0.9844,56.9529,2.6875,,,,
541,0,23.8252,0.6875,45.8837,2.2500,,,,,0,23.2233,0.6641,22.2438,1.0000,,,,,0,29.9739,0.8125,55.0918,2.6250,,,,
542,0,26.9530,0.7969,38.5089,1.6250,,,,,0,23.4668,0.6289,23.8188,1.3125,,,,,0,46.5645,0.9844,44.6281,2.3750,,,,
543,0,41.7488,1.0234,45.5958,1.8750,,,,,0,31.5403,0.7188,24.2008,1.0625,,,,,0,43.1259,0.9600,39.9857,2.7500,,,,
544,0,27.2226,0.7891,34.7356,1.7500,,,,,0,30.7092,0.7266,23.1309,1.1250,,,,,0,45.9854,1.0312,42.0778,2.3125,,,,
545,0,27.6744,0.8398,39.7181,1.7188,,,,,0,22.3308,0.6367,22.1485,0.8750,,,,,0,31.3156,0.7891,51.6879,2.1250,,,,
546,0,24.0337,0.6641,40.0284,2.2500,,,,,0,26.1197,0.6484,21.9574,0.8750,,,,,0,47.4107,1.0273,45.9054,1.8750,,,,
547,0,31.0192,0.7500,35.5028,1.8750,,,,,0,26.4194,0.6484,24.4361,1.0000,,,,,0,48.1239,0.9766,40.6841,1.8125,,,,
548,0,30.8296,0.7656,33.1383,1.5000,,,,,0,25.2208,0.6250,20.6158,1.0000,,,,,0,40.0153,0.9385,41.3411,2.0625,,,,
549,0,23.0439,0.6562,36.5880,2.0000,,,,,0,25.1674,0.6074,22.8560,0.8125,,,,,0,38.4168,1.0430,53.0723,2.2500,,,,
550,0,24.8950,0.6104,36.2218,2.5000,,,,,0,30.4178,0.6600,24.6900,0.9121,,,,,0,61.6889,1.1445,52.2670,2.5000,,,,
551,0,68.2776,1.2383,37.3637,1.8750,,,,,0,21.8307,0.6172,24.1290,0.9619,,,,,0,40.2213,0.9648,47.2309,1.8799,,,,
552,0,26.5836,0.8438,27.3649,1.2500,,,,,0,24.9566,0.6641,19.6368,1.2500,,,,,0,41.7969,0.9844,41.2569,1.6250,,,,
553,0,24.7250,0.6953,28.9531,1.1250,,,,,0,20.1020,0.6013,22.6790,0.9062,,,,,0,43.1238,0.9424,36.0346,1.3750,,,,
554,0,26.4211,0.8691,33.8550,1.5625,,,,,0,19.5681,0.5530,21.9299,1.3750,,,,,0,34.2928,0.8750,38.4924,1.7500,,,,
555,0,24.8623,0.7390,30.0970,1.1875,,,,,0,18.4068,0.5586,23.0504,1.2500,,,,,0,43.6588,0.9434,34.9512,1.5000,,,,
556,0,38.3295,0.8789,31.8376,1.2500,,,,,0,18.7311,0.5430,21.0066,1.0625,,,,,0,60.1544,1.0723,34.7657,1.4375,,,,
557,0,23.3631,0.7656,36.1608,1.8125,,,,,0,19.6783,0.6270,23.1201,1.1250,,,,,0,35.7430,0.9395,36.5435,1.3125,,,,
558,0,24.6881,0.7656,33.2508,1.5000,,,,,0,19.2014,0.5781,22.3729,1.5000,,,,,0,32.1692,0.8125,29.3966,1.2500,,,,
559,0,32.8740,0.7539,28.7261,1.0469,,,,,0,18.9218,0.5970,22.7992,1.1250,,,,,0,51.8598,1.0391,32.6480,1.3750,,,,
560,0,59.7613,1.1504,38.2074,1.4062,,,,,0,19.7695,0.6279,24.4121,1.1250,,,,,0,48.2261,1.0352,29.9441,1.2188,,,,
561,0,40.2811,0.9922,26.0482,1.2500,,,,,0,19.8287,0.5615,19.3709,1.0000,,,,,0,32.5899,0.8613,27.1117,1.2500,,,,
562,0,42.4337,0.7871,25.8918,1.2500,,,,,0,17.7616,0.5078,24.5222,0.9375,,,,,0,45.2533,0.9136,33.0738,1.6797,,,,
563,0,31.9171,0.7148,28.2144,1.3750,,,,,0,18.7282,0.6162,25.9314,1.3125,,,,,0,36.0110,0.8379,39.1344,1.5547,,,,
564,0,68.8169,1.1875,27.3688,1.1875,,,,,0,22.8148,0.6484,28.4288,1.3750,,,,,0,44.8628,0.9688,41.3077,1.6719,,,,
565,0,27.1764,0.8359,27.0004,1.7500,,,,,0,26.5096,0.6953,22.9810,1.1250,,,,,0,44.8992,1.0625,42.6667,1.5938,,,,
566,0,25.2535,0.7969,30.4368,1.1875,,,,,0,26.5560,0.6719,25.4897,0.9087,,,,,0,53.8275,1.1660,44.8362,2.1875,,,,
567,0,23.8842,0.6523,30.5886,1.5625,,,,,0,22.4218,0.6406,22.8929,1.0000,,,,,0,32.8828,0.7812,50.9056,2.3750,,,,
568,0,47.5061,0.9609,39.6811,2.4082,,,,,0,26.3655,0.6562,25.6321,1.2812,,,,,0,34.7643,0.8906,47.4757,2.0000,,,,
569,0,34.8993,0.7344,31.4732,1.4062,,,,,0,22.3366,0.6094,23.3341,0.8750,,,,,0,32.3553,0.8125,42.3559,2.1562,,,,
570,0,23.2935,0.7031,31.0456,1.6250,,,,,0,19.8152,0.5664,24.4911,1.0938,,,,,0,38.8203,0.9062,60.8699,2.7031,,,,
571,0,30.5852,0.7734,27.1276,1.1562,,,,,0,20.8117,0.5938,22.1967,1.0000,,,,,0,33.2103,0.8438,39.8862,1.7812,,,,
572,0,21.1808,0.6641,33.5526,1.2734,,,,,0,28.6145,0.6875,20.2720,1.0000,,,,,0,28.5169,0.7285,41.4974,1.7656,,,,
573,0,51.5976,1.0469,37.3265,2.1250,,,,,0,20.2054,0.5605,23.2595,1.5000,,,,,0,33.1795,0.7520,47.9779,2.5625,,,,
574,0,39.6715,0.8320,34.2925,1.3750,,,,,0,20.3480,0.5781,23.4787,1.3750,,,,,0,49.1475,0.9277,49.7108,2.2500,,,,
575,0,30.7558,0.8750,33.6197,1.4609,,,,,0,20.3239,0.5840,21.0451,0.8750,,,,,0,33.0481,0.8389,48.4294,2.0000,,,,
576,0,23.0054,0.6914,33.0266,1.1875,,,,,0,23.6607,0.6367,19.3204,0.6250,,,,,0,29.8540,0.7666,48.0922,2.2188,,,,
577,0,30.4618,0.7578,44.0327,2.2500,,,,,0,26.6761,0.6406,18.5096,1.0000,,,,,0,43.8069,0.8750,46.7768,2.7500,,,,
578,0,24.1813,0.7734,40.9903,1.7812,,,,,0,28.7574,0.6875,22.7627,1.0000,,,,,0,34.4216,0.8750,52.5524,2.8750,,,,
579,0,22.9683,0.6484,35.7630,1.7500,,,,,0,27.4564,0.6562,21.0286,1.0625,,,,,0,49.4092,1.0312,57.8897,2.7500,,,,
580,0,37.3342,0.8672,45.9137,2.2500,,,,,0,31.8172,0.7422,24.2428,1.3125,,,,,0,61.7306,1.0983,54.8635,2.5000,,,,
581,0,54.5822,1.0156,34.5883,1.5938,,,,,0,25.3684,0.6484,24.6124,1.1875,,,,,0,48.6563,1.0156,47.4473,2.3125,,,,
582,0,25.1129,0.7109,34.9595,1.7500,,,,,0,28.2009,0.7070,23.9760,1.0508,,,,,0,48.4830,1.0625,41.8593,2.1250,,,,
583,0,28.1038,0.8125,33.8347,1.8125,,,,,0,24.9453,0.6758,21.7912,1.0000,,,,,0,41.4424,0.9609,41.8560,1.8750,,,,
584,0,25.3544,0.6719,37.1048,1.7500,,,,,0,24.1753,0.6328,23.7068,0.9814,,,,,0,55.0828,1.1035,44.2376,1.7500,,,,
585,0,55.6803,1.0742,36.0223,1.5000,,,,,0,24.8785,0.6328,22.9083,1.0625,,,,,0,54.4526,1.0098,43.3892,1.7500,,,,
586,0,23.2082,0.6875,34.7867,1.3633,,,,,0,20.8898,0.5684,22.7895,0.9121,,,,,0,39.0753,0.9492,48.0045,2.1250,,,,
587,0,31.0259,0.7480,29.8261,1.4375,,,,,0,26.5226,0.5762,24.4830,1.0000,,,,,0,37.2798,0.9023,43.2248,1.9375,,,,
588,0,28.3820,0.8281,30.4231,1.3125,,,,,0,27.0292,0.6650,22.0307,1.1250,,,,,0,52.7409,1.0356,43.5735,1.9375,,,,
589,0,32.0691,0.9219,27.6154,1.1875,,,,,0,22.3859,0.6328,18.0276,0.8750,,,,,0,49.3376,1.0312,37.0929,1.7500,,,,
590,0,26.2550,0.5938,26.2134,1.0469,,,,,0,18.8193,0.5424,18.3314,0.9375,,,,,0,40.9132,0.9258,37.4392,2.2500,,,,
591,0,42.4559,0.8530,26.1278,0.9375,,,,,0,19.1822,0.5488,22.4531,1.1250,,,,,0,50.3849,1.0430,39.0323,1.5898,,,,
592,0,30.0838,0.7734,37.7694,1.5625,,,,,0,19.2209,0.5430,23.5669,1.5000,,,,,0,42.7646,0.8984,39.0474,1.6250,,,,
593,0,28.0476,0.7266,32.3079,1.4688,,,,,0,17.9880,0.5488,22.4611,1.0625,,,,,0,48.8324,0.9834,34.7308,1.6875,,,,
594,0,22.3009,0.6924,26.7740,1.1172,,,,,0,19.3463,0.5732,22.4011,0.8750,,,,,0,46.2140,1.0251,35.2324,1.2500,,,,
595,0,56.6984,1.0703,31.2626,1.1875,,,,,0,19.5777,0.5625,22.2292,1.0000,,,,,0,35.4699,0.8906,31.8026,1.5000,,,,
596,0,22.2963,0.6973,22.8329,1.0000,,,,,0,18.9969,0.5786,21.4038,1.1250,,,,,0,49.1885,1.0312,32.1734,1.1562,,,,
597,0,41.5924,0.8867,29.4027,1.1875,,,,,0,18.9341,0.5781,23.7719,1.3125,,,,,0,55.8965,1.1328,32.4819,1.3750,,,,
598,0,30.8542,0.8750,29.7880,1.2031,,,,,0,20.8569,0.5684,22.1658,1.2500,,,,,0,45.8674,1.0459,31.0552,1.2500,,,,
599,0,40.4138,0.9062,26.6879,1.0625,,,,,0,18.6432,0.5391,24.5005,1.2500,,,,,0,39.5169,0.8809,34.2416,1.4785,,,,
600,0,20.9460,0.6289,31.5886,1.6250,,,,,0,17.4475,0.5254,24.6773,1.0625,,,,,0,42.3291,0.9023,38.0744,1.8750,,,,
601,0,23.0862,0.7422,33.2500,1.4375,,,,,0,19.2868,0.6680,24.1601,1.0625,,,,,0,35.0619,0.8755,48.5390,1.7109,,,,
602,0,26.1878,0.8438,33.5180,1.6875,,,,,0,20.7669,0.6641,23.8635,1.0000,,,,,0,40.5196,0.9492,40.5929,1.5000,,,,
603,0,22.2062,0.6641,35.2240,1.9531,,,,,0,22.7849,0.6172,21.9997,1.1250,,,,,0,47.9612,1.0898,50.9745,2.8125,,,,
604,0,42.6726,1.0000,31.2470,1.4375,,,,,0,32.4927,0.7500,22.6878,1.0000,,,,,0,68.4870,1.2598,62.1617,3.5000,,,,
605,0,22.2218,0.7188,30.9977,1.5000,,,,,0,25.6832,0.7031,22.7638,1.1250,,,,,0,40.2354,1.0000,48.8755,1.9375,,,,
606,0,30.8180,0.6934,30.2049,1.1562,,,,,0,32.2219,0.7344,23.2266,1.0000,,,,,0,32.9819,0.8594,42.9353,1.7188,,,,
607,0,28.0363,0.7773,28.3460,1.0312,,,,,0,21.3244,0.5781,24.4999,0.9453,,,,,0,32.0826,0.9375,43.8518,1.7812,,,,
608,0,29.7223,0.6758,38.3412,1.4609,,,,,0,20.2843,0.5674,24.0778,1.0625,,,,,0,34.2438,1.0000,53.0751,2.1250,,,,
609,0,46.4991,1.0625,53.3625,2.8125,,,,,0,34.2289,0.7656,31.1544,1.4609,,,,,0,33.2297,0.9375,44.9545,2.0625,,,,
610,0,27.9011,0.7891,37.1951,1.5625,,,,,0,24.2535,0.6250,24.1991,1.1250,,,,,0,33.1434,0.7812,47.5718,2.0312,,,,
611,0,26.4100,0.6946,30.5030,1.1562,,,,,0,19.3163,0.5703,23.8654,1.0781,,,,,0,34.4878,0.8340,48.5737,2.1875,,,,
612,0,23.9979,0.6565,42.4399,2.0938,,,,,0,18.9234,0.5273,23.6316,1.2500,,,,,0,42.8292,0.8032,44.6355,2.1250,,,,
613,0,25.4428,0.7949,34.8543,1.2656,,,,,0,19.8165,0.5552,21.1293,1.0000,,,,,0,31.7132,0.7656,54.5970,2.1875,,,,
614,0,35.1345,1.0625,37.6831,2.1562,,,,,0,26.3177,0.6406,21.6610,1.1250,,,,,0,40.6482,0.9531,53.6663,2.7500,,,,
615,0,25.2526,0.7812,41.2070,2.0312,,,,,0,26.9302,0.6562,20.8383,0.8750,,,,,0,31.8172,0.9062,63.8120,3.1250,,,,
616,0,25.7091,0.7109,44.8274,2.1250,,,,,0,20.4824,0.6094,22.1686,1.0000,,,,,0,30.5342,0.8438,56.9034,2.8125,,,,
617,0,40.3145,0.9062,33.8048,1.5000,,,,,0,25.7572,0.6211,23.3460,0.9375,,,,,0,47.6780,0.9844,44.3308,2.1875,,,,
618,0,32.4833,0.8516,42.9973,2.2500,,,,,0,31.2698,0.7031,23.2334,1.1250,,,,,0,40.2208,0.9102,42.7067,2.5625,,,,
619,0,26.5920,0.7734,30.6803,1.6250,,,,,0,22.3451,0.6133,21.8390,1.1250,,,,,0,38.8632,0.9688,40.1111,2.0000,,,,
620,0,29.0193,0.7031,40.7450,1.6250,,,,,0,25.5121,0.6484,24.8784,1.1094,,,,,0,34.8020,0.8438,48.8337,2.1250,,,,
621,0,34.1540,0.8672,35.8351,1.6250,,,,,0,25.2725,0.6738,22.0930,0.8750,,,,,0,42.9420,0.9863,47.6557,2.1250,,,,
622,0,30.3919,0.7500,37.5559,1.6875,,,,,0,31.1695,0.6973,23.5514,1.0625,,,,,0,49.0111,0.9785,38.3887,1.6875,,,,
623,0,46.7841,0.9375,33.1719,1.4375,,,,,0,31.9043,0.6953,21.1113,0.9375,,,,,0,41.7876,0.9746,42.2997,2.1250,,,,
624,0,22.4986,0.6172,35.6807,2.2188,,,,,0,29.3715,0.6621,24.1028,1.0000,,,,,0,41.2807,1.0781,43.8003,2.0000,,,,
625,0,25.6000,0.6172,31.6624,1.7500,,,,,0,28.2180,0.6211,24.2525,1.0938,,,,,0,52.6954,1.0703,48.4866,2.5000,,,,
626,0,42.7760,0.9141,34.4845,1.8750,,,,,0,26.7756,0.6562,22.4135,0.8809,,,,,0,46.0909,1.0117,46.0825,2.1543,,,,
627,0,40.3311,1.0952,33.2505,1.3438,,,,,0,20.1902,0.5898,19.1693,1.0000,,,,,0,42.9875,0.9922,37.8601,1.5000,,,,
628,0,41.4122,1.0444,35.6967,1.5625,,,,,0,21.7004,0.6098,22.3796,1.1250,,,,,0,54.2295,1.0630,37.1387,1.4375,,,,
629,0,54.6889,1.0261,29.7432,1.3125,,,,,0,20.1725,0.5537,22.5638,1.1250,,,,,0,40.8169,0.9453,40.1604,1.7500,,,,
630,0,37.4755,0.9180,32.3865,1.3750,,,,,0,18.4825,0.5356,24.2115,1.2500,,,,,0,47.5999,1.0078,36.2794,1.5000,,,,
631,0,35.7122,0.9023,27.7087,1.3125,,,,,0,18.6177,0.5608,22.9001,1.0000,,,,,0,63.8590,1.1084,35.4221,1.4844,,,,
632,0,35.1609,0.9805,33.2919,1.3828,,,,,0,19.4998,0.5850,23.3445,0.9062,,,,,0,29.8570,0.8486,36.2816,1.3750,,,,
633,0,29.3075,0.7891,31.9893,1.4062,,,,,0,19.6080,0.5742,22.0684,0.8750,,,,,0,36.6400,0.8828,29.5298,1.2500,,,,
634,0,29.2380,0.8330,32.2352,1.4375,,,,,0,19.1820,0.5991,20.0665,1.0625,,,,,0,54.2588,1.0625,32.9635,1.4688,,,,
635,0,21.9067,0.6797,29.6572,1.2500,,,,,0,20.5167,0.6670,23.0753,1.0312,,,,,0,48.4829,1.0586,30.3719,1.2500,,,,
636,0,22.8793,0.6719,29.2953,1.1094,,,,,0,20.4306,0.5684,20.2215,0.8125,,,,,0,34.9331,0.9043,27.1392,1.1250,,,,
637,0,54.5386,1.0605,35.5382,1.7710,,,,,0,17.8998,0.5469,24.8117,1.0000,,,,,0,48.0374,0.9307,32.9262,1.5938,,,,
638,0,22.6462,0.6641,41.2966,1.8594,,,,,0,18.2657,0.5938,24.0343,1.3125,,,,,0,38.4558,0.8633,39.5771,2.1562,,,,
639,0,24.0053,0.7891,32.6793,1.5781,,,,,0,24.9772,0.6562,22.5679,1.2500,,,,,0,45.3644,0.9688,42.7017,2.1250,,,,
640,0,56.4508,1.0859,33.1618,1.3125,,,,,0,22.7641,0.6406,24.6976,1.8750,,,,,0,40.9792,1.0225,44.3194,2.0625,,,,
641,0,29.1294,0.7734,32.3654,1.5312,,,,,0,23.9013,0.6406,25.6933,1.1875,,,,,0,48.3408,1.1035,54.0107,2.3750,,,,
642,0,24.3313,0.7891,33.5972,1.6562,,,,,0,22.8579,0.6562,23.2162,1.1250,,,,,0,35.9507,0.8750,52.4699,2.3047,,,,
643,0,25.2241,0.8164,31.9871,1.6025,,,,,0,28.8839,0.6797,26.7336,1.3438,,,,,0,41.1521,1.0000,47.5464,2.0625,,,,
644,0,25.1017,0.7383,29.9618,1.7500,,,,,0,23.4402,0.5938,26.7632,1.1797,,,,,0,33.2229,0.9375,44.3608,2.2031,,,,
645,0,55.9931,1.0859,32.8715,1.5000,,,,,0,20.3478,0.5625,24.7040,1.0312,,,,,0,34.8688,1.0000,43.8625,2.0938,,,,
646,0,23.2182,0.6328,32.2457,1.8750,,,,,0,24.1161,0.6562,24.4314,1.0898,,,,,0,33.0101,0.9375,45.8793,2.0469,,,,
647,0,24.3964,0.7500,28.4479,1.2188,,,,,0,21.2680,0.6250,23.6418,1.0312,,,,,0,34.3054,0.9062,45.2761,2.0312,,,,
648,0,28.4684,0.7949,33.0219,2.1406,,,,,0,24.0562,0.6484,24.0687,1.0000,,,,,0,33.5213,0.8828,43.5689,2.0312,,,,
649,0,22.7613,0.7148,30.6911,1.3750,,,,,0,19.0619,0.5508,24.4818,1.0000,,,,,0,36.2084,0.7812,45.5738,2.0000,,,,
650,0,33.3063,0.8750,39.2864,1.6250,,,,,0,20.5362,0.5645,22.1527,0.9062,,,,,0,34.4991,0.8145,50.4598,2.1562,,,,
651,0,43.8354,1.0156,35.6232,1.4102,,,,,0,27.0625,0.6855,22.8677,0.8125,,,,,0,33.0689,0.8613,54.6271,2.5625,,,,
652,0,30.9678,0.7734,29.6810,1.7500,,,,,0,34.0137,0.7422,18.5867,0.8750,,,,,0,48.5195,0.9297,46.0117,2.6250,,,,
653,0,27.9155,0.7422,32.0231,1.2500,,,,,0,32.4839,0.7578,22.6937,1.1250,,,,,0,50.8482,1.0000,54.0070,2.7500,,,,
654,0,28.1515,0.6797,46.5547,1.9785,,,,,0,32.2752,0.7344,24.6797,1.3750,,,,,0,46.2912,1.0000,59.5026,2.7500,,,,
655,0,23.9052,0.7188,32.4556,1.1875,,,,,0,27.8177,0.7031,23.1799,1.1875,,,,,0,63.6800,1.0859,53.4993,2.6875,,,,
656,0,23.9998,0.7188,39.0762,1.8125,,,,,0,30.9669,0.7109,23.7885,1.0625,,,,,0,63.9700,1.1641,48.2518,2.7500,,,,
657,0,28.2594,0.7656,33.8076,1.3125,,,,,0,29.3200,0.7461,23.1591,1.1250,,,,,0,47.9896,1.0859,41.1653,2.1250,,,,
658,0,25.4664,0.7188,29.2117,1.5000,,,,,0,26.7072,0.6914,21.8483,0.8750,,,,,0,45.3701,1.0156,42.0686,2.0625,,,,
659,0,31.4274,0.7891,40.0867,2.1875,,,,,0,22.0546,0.6191,23.3873,1.1250,,,,,0,54.4750,1.0938,42.8785,1.8750,,,,
660,0,26.1058,0.7500,34.3068,1.5312,,,,,0,32.3084,0.7109,23.0648,0.9375,,,,,0,61.8075,1.1113,42.6874,1.8750,,,,
661,0,24.0273,0.6992,34.5302,1.9375,,,,,0,24.9262,0.6094,22.6754,0.9014,,,,,0,45.7787,1.0000,47.3854,2.0000,,,,
662,0,20.3651,0.5820,35.1175,1.3633,,,,,0,24.8645,0.5566,24.1473,0.9053,,,,,0,39.8415,0.9512,43.4223,2.1250,,,,
663,0,39.6906,0.9219,28.6307,1.5000,,,,,0,26.0797,0.6514,22.8813,1.0000,,,,,0,48.3428,1.0002,45.3925,2.0000,,,,
664,0,50.9104,0.9609,28.7299,1.5000,,,,,0,20.8214,0.6016,18.0908,0.7500,,,,,0,49.4385,1.0234,37.5513,1.7500,,,,
665,0,51.6236,0.9009,27.1944,1.1250,,,,,0,18.8751,0.5228,19.2426,0.8125,,,,,0,42.5264,0.9844,38.6202,2.2500,,,,
666,0,51.0378,0.9668,32.9574,1.3750,,,,,0,19.4798,0.5825,21.8115,1.2500,,,,,0,53.7090,1.0977,41.7137,1.5000,,,,
667,0,22.1052,0.6465,31.8945,1.6250,,,,,0,23.1623,0.6150,24.3252,1.1250,,,,,0,45.8302,0.9683,39.7469,1.8125,,,,
668,0,21.4441,0.6602,33.6630,1.3125,,,,,0,18.6305,0.5293,20.9551,0.9375,,,,,0,52.0132,1.0332,34.5960,2.0625,,,,
669,0,30.0884,0.7930,29.3921,1.2344,,,,,0,22.6068,0.6055,23.3588,0.9062,,,,,0,52.4311,1.0891,33.2912,1.1914,,,,
670,0,24.1166,0.6406,28.2970,1.1875,,,,,0,20.7521,0.6055,21.0344,1.1250,,,,,0,38.4539,0.9453,31.8891,1.2500,,,,
671,0,37.9563,0.8594,31.9315,1.6875,,,,,0,21.7562,0.6152,21.8800,1.4375,,,,,0,54.3649,1.0938,32.6131,1.2500,,,,
672,0,35.1320,0.8828,29.1118,1.3125,,,,,0,19.2660,0.5527,22.1507,1.1250,,,,,0,50.3962,1.0820,31.8857,1.3750,,,,
673,0,38.8287,0.9414,28.5820,1.3750,,,,,0,19.2917,0.5967,23.9865,1.2500,,,,,0,38.9199,0.9688,33.2977,1.3750,,,,
674,0,38.0964,0.8015,26.6613,1.1250,,,,,0,19.5551,0.5664,23.6312,1.1875,,,,,0,38.7933,0.9141,31.4718,1.3672,,,,
675,0,25.8333,0.7051,28.2043,0.9375,,,,,0,17.8122,0.5781,25.1668,1.2500,,,,,0,38.5780,0.8398,36.0338,1.6250,,,,
676,0,33.2293,0.8398,28.2346,1.1250,,,,,0,18.9227,0.6543,23.3451,1.0625,,,,,0,36.1103,0.8691,47.6869,1.7500,,,,
