frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness,nvfp4ffn-w8a16_diverged,nvfp4ffn-w8a16_text_l2,nvfp4ffn-w8a16_text_maxabs,nvfp4ffn-w8a16_audio_l2,nvfp4ffn-w8a16_audio_maxabs,nvfp4ffn-w8a16_rms,nvfp4ffn-w8a16_click,nvfp4ffn-w8a16_centroid_hz,nvfp4ffn-w8a16_flatness
498,0,43.6832,0.8438,35.3556,1.5625,,,,,0,20.0446,0.5781,24.6894,1.0000,,,,,0,32.2154,0.8281,43.6743,1.8047,,,,
499,0,25.6414,0.7344,40.5834,1.7188,,,,,0,19.1237,0.5547,24.3871,1.0000,,,,,0,37.7998,0.7629,46.0945,1.8906,,,,
500,0,30.9470,0.8750,35.4362,1.2266,,,,,0,18.4221,0.5408,22.0145,0.8750,,,,,0,38.6657,0.7969,52.7217,2.1172,,,,
501,0,26.8115,0.6719,33.4676,1.5000,,,,,0,23.6719,0.6602,22.6418,0.7500,,,,,0,30.9207,0.7637,53.0204,2.4844,,,,
502,0,27.2717,0.8516,33.7397,1.3750,,,,,0,27.5210,0.6641,20.7884,0.8750,,,,,0,42.3798,0.8242,47.0902,2.5000,,,,
503,0,23.8725,0.7891,34.4931,1.7188,,,,,0,25.3492,0.6719,23.0413,1.0000,,,,,0,37.1526,0.9688,49.1382,2.5625,,,,
504,0,25.5934,0.7812,36.1519,1.9688,,,,,0,21.4493,0.5859,22.6653,1.0625,,,,,0,36.7203,0.8594,48.0645,2.8125,,,,
505,0,24.3624,0.6562,39.3966,1.6250,,,,,0,28.6129,0.6875,21.8343,1.0000,,,,,0,58.8089,1.0254,48.5135,2.3750,,,,
506,0,24.0760,0.6875,37.8619,1.8750,,,,,0,26.1156,0.6406,21.7292,0.8750,,,,,0,46.9065,0.9512,45.7707,2.3125,,,,
507,0,25.8547,0.7500,31.1920,1.5000,,,,,0,30.7095,0.7578,22.1802,1.2500,,,,,0,42.0449,0.9453,40.6792,2.1250,,,,
508,0,30.6196,0.8203,31.4625,1.7500,,,,,0,23.1331,0.6250,21.4236,1.1250,,,,,0,37.5407,0.8984,44.2042,1.7500,,,,
509,0,23.2577,0.6328,34.9292,1.8125,,,,,0,23.2431,0.6230,22.7698,1.3125,,,,,0,39.1828,0.9141,44.5916,1.8125,,,,
510,0,33.4131,0.7344,39.2556,1.9688,,,,,0,24.7516,0.6250,23.5515,1.2500,,,,,0,38.5191,0.8506,44.7510,1.8750,,,,
511,0,22.7843,0.6719,31.6587,1.4688,,,,,0,19.5189,0.5820,22.9736,0.8750,,,,,0,28.9988,0.7188,47.4992,1.8750,,,,
512,0,21.2884,0.6250,33.2219,1.6250,,,,,0,30.8368,0.6133,23.0216,0.9844,,,,,0,37.0020,0.9141,45.6748,2.5000,,,,
513,0,44.1162,0.9375,30.9150,1.4375,,,,,0,26.2668,0.6602,21.3762,0.8750,,,,,0,32.5095,0.8750,45.6042,1.9375,,,,
514,0,23.6945,0.6797,28.6608,1.3125,,,,,0,22.5569,0.6367,19.0707,0.8750,,,,,0,38.1264,0.8906,37.5807,1.5781,,,,
515,0,41.5450,0.9092,26.8321,1.1250,,,,,0,18.8507,0.5664,20.7626,1.0312,,,,,0,35.9675,0.8359,38.8779,1.6875,,,,
516,0,31.6123,0.9453,35.2053,1.6562,,,,,0,19.1301,0.5820,22.8480,0.8750,,,,,0,38.2870,0.8750,39.3740,1.7891,,,,
517,0,32.3138,0.9082,26.2098,0.8750,,,,,0,18.9149,0.5669,22.8133,1.0000,,,,,0,32.9114,0.7997,32.5649,1.1982,,,,
518,0,24.4301,0.6992,31.5480,1.5000,,,,,0,18.8640,0.5459,24.4857,1.1250,,,,,0,45.3482,0.9395,32.1554,1.3125,,,,
519,0,80.4930,1.2490,28.9274,1.3047,,,,,0,19.5470,0.5664,20.7903,1.1250,,,,,0,41.4004,0.9629,33.2619,1.3438,,,,
520,0,22.5731,0.6445,29.2167,1.4062,,,,,0,19.4355,0.5391,23.6501,1.2500,,,,,0,30.6808,0.7930,34.2732,1.4375,,,,
521,0,24.5437,0.7734,27.2455,1.1250,,,,,0,22.0844,0.6055,22.7053,1.1250,,,,,0,47.1792,0.9932,32.6652,1.1875,,,,
522,0,33.6394,0.6816,31.2854,1.6250,,,,,0,19.7370,0.5928,23.0135,1.1250,,,,,0,39.7493,0.9097,31.0114,1.2656,,,,
523,0,27.9116,0.8945,26.9894,1.0757,,,,,0,18.6868,0.5439,21.2862,0.9375,,,,,0,34.9816,0.8984,29.1906,1.2188,,,,
524,0,21.6100,0.6484,24.9419,1.6250,,,,,0,18.6385,0.5869,23.5164,1.0625,,,,,0,34.2685,0.8203,29.6589,1.4375,,,,
525,0,31.4683,0.8301,38.4137,1.4375,,,,,0,18.9530,0.6172,25.3611,1.2500,,,,,0,27.0478,0.6484,40.3909,1.7500,,,,
526,0,47.0751,0.8496,37.4148,1.5742,,,,,0,18.3828,0.6243,25.6507,1.3594,,,,,0,33.3969,0.7461,44.6379,2.0000,,,,
527,0,23.0044,0.7188,28.4201,1.2178,,,,,0,20.3154,0.6719,23.1084,0.8438,,,,,0,32.4971,0.8359,42.5317,2.0625,,,,
528,0,22.0443,0.6641,38.2446,1.7500,,,,,0,22.6029,0.6484,23.0904,1.2500,,,,,0,36.0783,0.9375,52.2228,3.1562,,,,
529,0,54.7939,1.1211,33.5359,1.3906,,,,,0,25.6360,0.7031,22.2148,1.3750,,,,,0,48.4471,1.0781,59.1993,3.3750,,,,
530,0,57.9962,1.0938,32.8924,1.3750,,,,,0,19.9255,0.5898,24.7646,1.1250,,,,,0,33.6171,0.9062,52.6287,2.4375,,,,
531,0,22.5971,0.6641,28.1013,1.3750,,,,,0,20.4486,0.5664,25.0713,1.1250,,,,,0,28.0385,0.7500,43.6871,1.8750,,,,
532,0,47.6072,0.9688,35.4359,1.8125,,,,,0,21.3733,0.6328,25.0026,1.0000,,,,,0,29.9235,0.7734,46.6670,2.0625,,,,
533,0,41.9496,0.8906,38.3716,1.6875,,,,,0,27.0881,0.6875,25.8595,1.1250,,,,,0,28.4966,1.0000,53.4359,2.1953,,,,
534,0,63.2217,1.1953,38.7101,1.7500,,,,,0,20.9618,0.5640,23.8756,1.1250,,,,,0,36.3200,0.7969,44.1649,1.8750,,,,
535,0,27.9618,0.7188,36.5142,1.7031,,,,,0,19.3206,0.5669,24.6209,1.1250,,,,,0,29.1169,0.7656,44.8293,1.8750,,,,
536,0,34.0185,0.7578,41.1372,1.8750,,,,,0,21.1737,0.6250,24.7939,1.1250,,,,,0,30.9886,0.8125,46.9533,2.0547,,,,
537,0,29.9649,0.8125,46.1319,2.2500,,,,,0,19.3299,0.5625,24.9260,1.0000,,,,,0,59.6639,0.9883,47.8180,2.3750,,,,
538,0,31.6348,0.7344,37.8288,2.2500,,,,,0,19.3679,0.5688,20.7275,1.0000,,,,,0,39.9956,0.9204,51.1801,2.0000,,,,
539,0,52.2923,1.0469,33.2578,1.5000,,,,,0,23.8487,0.6094,22.1944,1.2500,,,,,0,42.5453,0.9688,50.3384,2.5000,,,,
540,0,23.6783,0.7422,41.5248,2.5000,,,,,0,28.8646,0.6562,21.9074,1.1250,,,,,0,35.6076,0.9062,56.8867,2.8125,,,,
541,0,32.3869,0.8047,33.1413,1.5000,,,,,0,23.4301,0.6484,23.2607,1.2500,,,,,0,34.7984,0.8438,55.5459,2.7500,,,,
542,0,33.3857,0.7969,37.6732,1.7188,,,,,0,27.1677,0.6562,22.7725,1.1250,,,,,0,54.5463,0.9863,44.8931,2.5625,,,,
543,0,27.6687,0.7344,34.4598,1.3750,,,,,0,39.4637,0.7969,23.1983,1.0625,,,,,0,48.5960,0.9858,43.2615,2.5000,,,,
544,0,27.2311,0.8125,38.4019,1.7500,,,,,0,29.3130,0.6992,21.7761,1.0000,,,,,0,54.7639,1.0703,43.8302,1.9375,,,,
545,0,57.0998,1.0234,35.4781,1.4375,,,,,0,28.1409,0.6797,21.8033,1.0000,,,,,0,39.1552,0.8906,50.5850,2.0625,,,,
546,0,30.1761,0.8828,39.6370,1.8750,,,,,0,27.7197,0.6875,22.3108,0.8750,,,,,0,47.3984,0.9570,48.0026,2.1875,,,,
547,0,45.1995,0.9766,32.6950,1.2500,,,,,0,25.9709,0.6562,23.6522,1.1250,,,,,0,35.6859,0.8125,42.3150,1.7500,,,,
548,0,23.7308,0.7422,35.2013,1.8750,,,,,0,26.3321,0.6562,21.0867,0.9375,,,,,0,35.4050,0.8628,43.3946,2.0000,,,,
549,0,48.5059,1.0093,34.3450,1.3750,,,,,0,21.9956,0.5820,20.9833,0.9375,,,,,0,38.1893,0.9727,46.8947,2.1250,,,,
550,0,25.5735,0.6426,40.2442,1.7500,,,,,0,25.6377,0.6016,26.0781,0.9453,,,,,0,50.7235,1.0430,53.2508,2.1875,,,,
551,0,47.3910,0.9922,33.2662,1.4375,,,,,0,22.3390,0.6016,23.3186,1.1250,,,,,0,35.9080,0.9326,51.1798,1.8979,,,,
552,0,23.3148,0.6875,37.9109,1.9375,,,,,0,20.9518,0.6016,19.6446,0.8750,,,,,0,48.6594,1.0156,39.0691,1.8125,,,,
553,0,43.9690,1.1035,35.1742,1.9922,,,,,0,20.2414,0.5923,19.8012,0.8750,,,,,0,54.4100,1.0298,33.2037,1.4688,,,,
554,0,23.6016,0.7305,30.3016,1.7500,,,,,0,19.2268,0.5542,22.0761,1.0000,,,,,0,37.5761,0.8750,36.7051,1.6172,,,,
555,0,27.4658,0.7578,28.1976,1.2188,,,,,0,21.3767,0.5703,24.2575,1.2500,,,,,0,47.2601,0.9861,36.0116,1.5000,,,,
556,0,22.4998,0.6875,28.2339,1.0312,,,,,0,18.5398,0.5522,22.2099,1.2500,,,,,0,43.6780,0.9336,33.1179,1.4531,,,,
557,0,23.4639,0.6992,25.3093,0.9375,,,,,0,24.5536,0.6680,25.6116,1.3750,,,,,0,41.0864,0.9570,37.5947,1.6250,,,,
558,0,24.6616,0.6680,29.3329,1.3125,,,,,0,19.1653,0.5410,25.2690,1.5000,,,,,0,42.6187,0.9199,33.7468,1.2500,,,,
559,0,66.2485,1.1836,38.3973,1.8594,,,,,0,19.9420,0.5645,22.7529,1.2500,,,,,0,51.2770,0.9336,32.6895,1.2500,,,,
560,0,25.1603,0.6396,25.1929,1.0039,,,,,0,20.2381,0.5664,22.3727,1.0000,,,,,0,44.8614,0.9531,35.7332,1.3906,,,,
561,0,37.2372,0.8477,28.3294,1.4375,,,,,0,19.9383,0.5488,21.1161,0.8750,,,,,0,39.1872,0.9062,32.8621,1.5625,,,,
562,0,45.6500,0.9395,30.9017,1.6250,,,,,0,20.1612,0.5264,22.5674,0.8750,,,,,0,44.3169,0.8477,29.4128,1.1875,,,,
563,0,45.2514,0.8008,29.3405,1.3438,,,,,0,18.1755,0.5830,26.1832,1.1250,,,,,0,34.1715,0.7461,41.4324,1.6797,,,,
564,0,35.9017,1.0000,26.0470,1.2500,,,,,0,23.8096,0.6406,28.3306,1.3750,,,,,0,58.3968,1.0000,43.5690,1.8125,,,,
565,0,25.7520,0.7734,28.9205,1.2969,,,,,0,28.9355,0.7500,24.7247,1.2500,,,,,0,48.2205,1.0000,40.2134,1.6250,,,,
566,0,39.1767,1.0547,34.0707,1.7344,,,,,0,21.5949,0.6562,28.1383,1.2500,,,,,0,41.1279,1.0312,44.3317,2.1250,,,,
567,0,33.1566,0.7891,28.5258,1.3750,,,,,0,22.4545,0.6484,26.3170,1.2500,,,,,0,38.6757,0.9531,52.9562,2.3125,,,,
568,0,21.8487,0.6172,28.5693,1.5625,,,,,0,25.5774,0.6875,26.1551,1.1875,,,,,0,41.6072,0.9688,44.8431,2.3750,,,,
569,0,23.0633,0.7109,26.6796,1.8125,,,,,0,24.0229,0.6406,23.0922,1.5000,,,,,0,32.6782,0.9062,41.8396,1.8750,,,,
570,0,67.3045,1.1953,39.4597,1.9219,,,,,0,23.0505,0.6250,23.3505,1.2500,,,,,0,29.9593,0.8750,47.3053,2.5000,,,,
571,0,41.5083,0.8164,38.2280,1.7500,,,,,0,22.2757,0.6094,23.1625,1.5000,,,,,0,32.2264,0.9375,52.5681,2.6250,,,,
572,0,24.4955,0.6875,35.6552,1.6250,,,,,0,19.5617,0.5618,22.6058,1.2500,,,,,0,33.1022,0.7734,43.8202,2.0000,,,,
573,0,49.9184,0.9375,34.5010,2.0625,,,,,0,21.5172,0.5859,22.7059,1.3750,,,,,0,33.2899,0.7695,48.0941,2.6250,,,,
574,0,27.0947,0.7305,34.9173,1.3828,,,,,0,20.0405,0.5859,24.2637,1.2500,,,,,0,36.1032,0.7764,48.4257,2.3750,,,,
575,0,37.3000,0.7578,36.4933,1.7500,,,,,0,18.6831,0.5156,22.3886,1.1250,,,,,0,34.6531,0.7148,50.8323,2.0000,,,,
576,0,33.0772,0.9180,35.8999,1.2500,,,,,0,25.3609,0.6641,20.8173,0.7500,,,,,0,29.6710,0.7285,50.9301,2.3125,,,,
577,0,69.7773,1.2266,35.7897,1.7500,,,,,0,21.8105,0.6094,19.0174,1.0000,,,,,0,39.5735,0.8164,44.7260,2.7500,,,,
578,0,26.4573,0.7656,36.9591,1.5312,,,,,0,28.0364,0.7109,23.9179,1.3750,,,,,0,42.6904,0.9688,53.0584,3.0625,,,,
579,0,23.2127,0.7031,35.9562,1.3750,,,,,0,24.0639,0.6016,23.3069,1.3750,,,,,0,39.2069,0.8594,55.8450,2.7500,,,,
580,0,35.2555,0.9219,36.9782,1.7500,,,,,0,24.8449,0.6328,22.2854,0.8125,,,,,0,57.3023,1.0391,53.9238,2.8125,,,,
581,0,33.3500,0.8281,41.5077,1.8125,,,,,0,25.6034,0.6484,22.2993,0.8750,,,,,0,58.3060,1.0850,48.4594,2.7500,,,,
582,0,27.4034,0.7500,45.6954,1.8916,,,,,0,27.3074,0.7266,23.2522,1.0000,,,,,0,37.8827,0.9219,50.2416,2.3750,,,,
583,0,29.5450,0.7969,42.9315,2.0000,,,,,0,24.9452,0.6367,25.4272,0.9766,,,,,0,45.0711,0.9609,61.4756,2.5000,,,,
584,0,25.3858,0.6953,42.2828,1.8125,,,,,0,25.2195,0.6562,22.3587,0.8594,,,,,0,47.3971,0.9844,52.1895,2.2500,,,,
585,0,37.8508,0.9727,42.6739,1.7188,,,,,0,22.7693,0.6172,23.6101,1.0225,,,,,0,52.1606,0.9854,46.7997,2.1250,,,,
586,0,29.3654,0.7344,39.6473,1.6875,,,,,0,20.2833,0.5781,23.8100,1.0195,,,,,0,34.8945,0.8359,50.8034,2.5000,,,,
587,0,54.0821,0.9219,44.6296,2.2500,,,,,0,27.6450,0.5938,25.3991,0.9375,,,,,0,41.4203,0.9785,56.0984,2.7500,,,,
588,0,25.2025,0.7500,34.9535,1.7500,,,,,0,33.5571,0.7422,22.4458,0.9375,,,,,0,35.1045,0.9219,46.5087,1.8750,,,,
589,0,51.0008,1.1328,31.4208,1.5000,,,,,0,22.4038,0.6328,20.4130,0.8750,,,,,0,35.5605,0.8594,43.5373,1.7656,,,,
590,0,78.2085,1.2949,30.2883,2.0879,,,,,0,19.2072,0.5566,19.4612,1.1250,,,,,0,48.3175,0.9844,39.4480,1.8438,,,,
591,0,22.1908,0.7168,33.6505,1.5254,,,,,0,20.9115,0.5703,25.7755,1.1250,,,,,0,51.0888,1.0352,48.0864,2.0625,,,,
592,0,22.3448,0.5947,28.9659,1.1562,,,,,0,22.1065,0.5918,23.4941,0.9688,,,,,0,36.1914,0.8385,39.1157,1.6562,,,,
593,0,42.0640,0.9219,30.0092,1.1250,,,,,0,18.9147,0.5791,24.0081,0.9609,,,,,0,48.0001,0.9512,33.1357,1.4453,,,,
594,0,23.4891,0.6562,31.4810,1.4062,,,,,0,22.2974,0.6328,20.5589,1.0625,,,,,0,41.1613,0.9629,37.9262,1.5625,,,,
595,0,23.3580,0.7031,29.7763,1.2500,,,,,0,20.7183,0.5977,21.9708,1.0000,,,,,0,32.0825,0.8398,35.6614,1.3750,,,,
596,0,21.8132,0.6445,31.1603,1.7500,,,,,0,20.3094,0.5664,20.2001,0.9375,,,,,0,48.8218,1.0312,34.1301,1.3438,,,,
597,0,36.3819,0.8672,30.5142,1.5000,,,,,0,18.9618,0.5684,21.3221,1.0000,,,,,0,48.5189,1.0308,30.9621,1.0312,,,,
598,0,29.2838,0.7578,32.1150,1.5000,,,,,0,18.9760,0.5518,20.3787,0.8750,,,,,0,36.7333,0.9375,29.1810,1.2500,,,,
599,0,21.9568,0.7266,28.4452,1.3125,,,,,0,18.9774,0.5449,21.2847,1.1875,,,,,0,35.3534,0.8418,26.7412,1.1250,,,,
600,0,26.5189,0.7900,30.4007,1.5000,,,,,0,18.1816,0.6016,22.9419,1.2500,,,,,0,33.5593,0.7695,31.9799,1.7500,,,,
601,0,21.9335,0.6055,32.9014,1.8750,,,,,0,19.8322,0.6799,21.0947,0.8828,,,,,0,35.3055,0.7842,41.7006,1.7812,,,,
602,0,64.1752,1.2969,33.5463,1.7500,,,,,0,22.1711,0.6406,21.8614,0.8750,,,,,0,34.4935,0.8438,41.2162,1.8750,,,,
603,0,25.1755,0.7344,33.8279,1.5000,,,,,0,21.9839,0.6250,22.7043,0.8750,,,,,0,35.7382,0.9443,45.6437,1.9375,,,,
604,0,27.2661,0.7656,35.1687,1.5625,,,,,0,24.9839,0.6562,22.7269,0.8750,,,,,0,55.0575,1.0994,54.2869,2.5625,,,,
605,0,29.6163,0.8047,31.7436,1.7500,,,,,0,21.8761,0.6094,23.1268,0.8750,,,,,0,36.6336,0.9062,53.1323,1.9375,,,,
606,0,40.3202,0.9688,34.6873,1.5625,,,,,0,24.4195,0.6562,24.4982,0.8750,,,,,0,30.5346,0.8438,44.4544,1.7188,,,,
607,0,38.4857,0.8594,32.0478,1.3750,,,,,0,21.8394,0.6016,24.5760,1.0781,,,,,0,30.9350,0.7500,42.5293,1.8750,,,,
608,0,34.3884,0.6875,36.2670,1.9375,,,,,0,28.7759,0.7188,24.6876,1.0000,,,,,0,36.3968,0.8750,49.5346,1.8125,,,,
609,0,28.1646,0.8340,37.0597,1.7344,,,,,0,25.2634,0.6562,24.0262,0.9160,,,,,0,31.2566,0.8125,45.7457,1.8750,,,,
610,0,23.4847,0.6836,35.3089,1.6875,,,,,0,20.7915,0.6250,23.7821,0.9375,,,,,0,30.1404,0.7812,45.8378,2.1250,,,,
611,0,39.2855,0.8652,37.3433,1.4688,,,,,0,19.2528,0.5781,24.6785,1.1719,,,,,0,31.7431,0.8457,48.6313,2.1250,,,,
612,0,33.4269,0.7207,40.2342,1.9375,,,,,0,19.3667,0.5543,24.7083,1.1406,,,,,0,57.1335,1.0161,50.2623,2.6250,,,,
613,0,32.3489,0.6992,34.2160,1.2500,,,,,0,19.7924,0.5625,20.6169,0.7500,,,,,0,43.5450,0.9199,51.1662,1.9688,,,,
614,0,26.8522,0.7578,33.1540,1.5938,,,,,0,22.8232,0.5938,22.1636,1.3750,,,,,0,37.0624,0.8906,48.8896,2.6250,,,,
615,0,41.5849,0.9453,41.0697,2.0625,,,,,0,25.9627,0.6406,23.4031,1.2500,,,,,0,39.0991,0.9062,58.9404,3.0000,,,,
616,0,45.0182,1.0547,40.0896,1.3750,,,,,0,24.7323,0.6836,23.3204,1.0000,,,,,0,34.4544,0.8438,57.3247,2.8750,,,,
617,0,44.5604,0.9453,33.7275,1.4375,,,,,0,25.9054,0.6406,23.5503,1.1875,,,,,0,54.7754,1.0000,45.0474,2.6875,,,,
618,0,28.2417,0.7266,40.7954,1.8203,,,,,0,26.0355,0.6562,23.0613,0.9375,,,,,0,45.3216,0.9727,42.4606,2.2500,,,,
619,0,24.2329,0.7031,38.0737,1.6250,,,,,0,24.6247,0.6406,22.8315,0.8125,,,,,0,54.2825,1.0781,50.1405,2.3164,,,,
620,0,27.8295,0.7422,36.0682,1.4170,,,,,0,27.3261,0.6914,21.6045,0.7656,,,,,0,43.2100,0.9375,45.2084,2.4375,,,,
621,0,35.4972,0.7891,39.8674,1.8125,,,,,0,20.4388,0.6016,23.1252,1.0625,,,,,0,42.8057,0.9180,52.8426,2.8125,,,,
622,0,32.9186,0.8438,38.2471,1.6250,,,,,0,23.6535,0.6328,24.4621,1.2500,,,,,0,38.9356,0.8428,44.2031,2.1875,,,,
623,0,36.6491,0.8828,37.6106,1.8750,,,,,0,29.6564,0.6875,21.9472,1.1250,,,,,0,45.7319,1.0000,43.3245,2.2500,,,,
624,0,38.2729,0.9180,36.2431,1.5625,,,,,0,21.9789,0.5820,22.7186,1.0000,,,,,0,32.4785,0.9277,48.2728,2.1250,,,,
625,0,25.9692,0.7188,34.6245,1.3750,,,,,0,26.7399,0.6133,23.4587,0.8906,,,,,0,47.7725,1.0352,49.0127,2.5000,,,,
626,0,34.6678,0.8984,32.1669,1.4375,,,,,0,25.3444,0.6602,22.9246,1.0000,,,,,0,44.8184,0.9702,47.7699,2.3330,,,,
627,0,37.6015,0.8086,26.7050,1.1250,,,,,0,21.5351,0.6172,18.9910,0.9688,,,,,0,50.6652,1.0312,38.6237,1.7812,,,,
628,0,23.8495,0.6758,32.6782,1.3750,,,,,0,20.2356,0.5798,20.6214,0.8750,,,,,0,59.2778,1.0759,33.4903,1.5312,,,,
629,0,25.2700,0.6562,32.5402,1.4141,,,,,0,19.7941,0.5635,22.4432,1.0000,,,,,0,44.7290,0.9321,39.6170,1.5176,,,,
630,0,24.1215,0.7334,29.6520,1.3750,,,,,0,19.3411,0.5411,26.6086,1.3750,,,,,0,45.1400,0.9729,38.2981,1.7500,,,,
631,0,50.0862,0.9375,24.4874,1.0000,,,,,0,18.9549,0.5430,20.4298,1.0000,,,,,0,51.2655,1.0176,32.8674,1.3047,,,,
632,0,25.3502,0.8320,27.2128,1.2500,,,,,0,19.7540,0.5586,23.9702,1.5000,,,,,0,39.5263,0.9375,36.5268,1.4375,,,,
633,0,39.5276,0.8320,28.2760,1.5000,,,,,0,19.4904,0.5566,23.6701,1.3750,,,,,0,51.2284,1.0000,34.6137,1.2812,,,,
634,0,49.2455,1.0000,33.6980,1.3750,,,,,0,19.8509,0.5684,20.1927,0.8125,,,,,0,54.3280,0.9434,32.4648,1.2500,,,,
635,0,29.8444,0.8867,32.7460,1.3750,,,,,0,19.5654,0.5684,21.6061,0.8906,,,,,0,37.7427,0.8652,34.0630,1.2188,,,,
636,0,52.2698,1.0449,30.8085,1.2188,,,,,0,20.2481,0.5566,22.7204,1.1250,,,,,0,42.8012,0.9453,32.2479,1.3438,,,,
637,0,22.4354,0.5664,29.1781,1.7500,,,,,0,19.4368,0.5303,22.1827,0.8750,,,,,0,46.3740,0.8652,30.0895,1.3750,,,,
638,0,38.1015,0.9375,31.6547,1.2188,,,,,0,18.2556,0.5811,25.0609,1.0000,,,,,0,35.0044,0.7578,42.5521,1.6250,,,,
639,0,25.2831,0.8203,28.6811,1.3125,,,,,0,25.0766,0.6641,24.2211,1.0000,,,,,0,56.9842,1.0000,42.6401,1.8438,,,,
640,0,26.7876,0.8672,35.2018,1.6016,,,,,0,25.7031,0.7188,24.3627,1.1250,,,,,0,44.1114,0.9844,40.6872,1.5938,,,,
641,0,26.4947,0.7188,38.8513,2.1250,,,,,0,25.1593,0.7031,26.4738,1.5000,,,,,0,42.2972,1.0312,45.0018,2.2500,,,,
642,0,32.7493,0.7656,30.8817,1.3750,,,,,0,22.9067,0.6406,26.4620,1.2500,,,,,0,47.4433,1.0938,53.6035,2.5625,,,,
643,0,22.3174,0.6328,30.0838,1.4375,,,,,0,24.4128,0.6719,27.1557,1.5000,,,,,0,38.2648,0.9688,45.3145,1.9375,,,,
644,0,31.9493,0.9688,28.6539,1.5000,,,,,0,21.3860,0.6172,25.2020,1.1250,,,,,0,32.7327,0.9453,51.5543,2.2500,,,,
645,0,29.2835,0.7578,33.9213,1.4375,,,,,0,21.1989,0.5625,27.8073,1.7500,,,,,0,28.9348,0.7656,48.8001,2.3516,,,,
646,0,24.0002,0.6562,31.2999,1.3750,,,,,0,20.8853,0.5938,24.4705,1.3750,,,,,0,30.4133,0.7891,50.1853,2.6875,,,,
647,0,23.9052,0.7109,35.5117,1.8750,,,,,0,28.7462,0.7188,30.8263,1.2969,,,,,0,28.5383,0.8281,58.2207,2.6250,,,,
648,0,25.0315,0.6484,34.9339,1.5625,,,,,0,23.4597,0.6953,23.6833,1.1250,,,,,0,30.9992,0.8672,46.5556,2.1250,,,,
649,0,26.2169,0.7188,41.4444,1.9688,,,,,0,19.4077,0.5859,27.6646,1.3750,,,,,0,35.1477,0.7812,47.1269,2.3750,,,,
650,0,24.5663,0.6914,42.9989,1.7734,,,,,0,19.5543,0.5547,22.2490,1.1250,,,,,0,32.0308,0.7993,50.3820,2.0000,,,,
651,0,41.7179,0.8662,34.4511,1.3750,,,,,0,22.1666,0.6133,20.9208,0.7500,,,,,0,30.2796,0.7109,51.6250,2.1250,,,,
652,0,24.8600,0.7812,32.9284,1.8750,,,,,0,26.7426,0.6641,19.0648,0.6875,,,,,0,44.0738,0.8750,48.0993,3.1250,,,,
653,0,45.6761,0.9219,36.3336,1.7812,,,,,0,24.7544,0.6484,24.7457,1.2500,,,,,0,47.8688,1.0000,53.0802,3.0000,,,,
654,0,24.4596,0.7109,32.2374,1.3750,,,,,0,26.7856,0.6406,23.4446,1.2500,,,,,0,43.2669,0.9531,57.2960,3.1250,,,,
655,0,25.0359,0.8125,35.1158,1.3198,,,,,0,28.6649,0.7031,23.9995,1.2500,,,,,0,59.4248,1.0127,57.2420,2.6875,,,,
656,0,28.0643,0.7188,37.4723,1.6250,,,,,0,27.9054,0.6641,22.3288,1.1875,,,,,0,59.8970,1.0625,49.6839,2.6875,,,,
657,0,27.7696,0.8750,33.5514,1.6562,,,,,0,35.3364,0.7930,23.8606,1.1875,,,,,0,43.6449,0.9688,42.7605,2.4375,,,,
658,0,34.2372,0.8828,34.8506,1.5000,,,,,0,27.9222,0.6758,21.1148,0.8125,,,,,0,42.9546,0.9531,41.0025,2.4375,,,,
659,0,26.0645,0.7188,36.8971,1.6914,,,,,0,23.2536,0.6094,28.5815,1.2500,,,,,0,51.5193,1.0078,48.3839,2.2500,,,,
660,0,33.9176,0.8359,35.8740,1.5625,,,,,0,24.5064,0.6172,24.3341,1.3125,,,,,0,50.2469,0.9658,42.9670,1.8750,,,,
661,0,32.7965,0.7910,36.5340,1.8750,,,,,0,21.4936,0.5703,23.8095,0.9614,,,,,0,34.7221,0.8359,44.6754,1.8750,,,,
662,0,24.7277,0.6016,34.6280,1.1875,,,,,0,29.8012,0.5898,25.2830,1.1250,,,,,0,38.9112,0.9941,46.7171,2.6562,,,,
663,0,23.4578,0.7656,34.0756,1.8750,,,,,0,26.2761,0.6426,21.7438,0.8750,,,,,0,37.8888,0.9414,46.3153,1.9844,,,,
664,0,56.2258,1.1172,31.8240,1.5391,,,,,0,21.8135,0.6367,19.5145,0.7500,,,,,0,42.4513,0.9297,40.1561,1.8672,,,,
665,0,25.4480,0.8105,36.4081,1.4336,,,,,0,19.2563,0.5469,20.6527,0.8750,,,,,0,46.9515,0.9688,39.1060,1.5938,,,,
666,0,35.2569,0.7363,34.0384,1.3125,,,,,0,19.9305,0.5508,22.3042,0.8750,,,,,0,50.8218,1.0312,40.5379,1.9570,,,,
667,0,21.8117,0.6451,26.2859,1.1250,,,,,0,18.6885,0.5605,23.2098,1.0625,,,,,0,34.4817,0.8035,33.2795,1.3125,,,,
