frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness
2776,1,,,,,0.00022,0.00000,3.0,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2777,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2778,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2779,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2780,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2781,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.4,0.00005
2782,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2783,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2784,1,,,,,0.00022,0.00000,3.0,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2785,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2786,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2787,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2788,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.5,0.00004
2789,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2790,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2791,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2792,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.4,0.00004
2793,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2794,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.4,0.00004
2795,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00000,3.5,0.00004
2796,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2797,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2798,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2799,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2800,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2801,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
2802,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2803,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00003
2804,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2805,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00001,3.4,0.00004
2806,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2807,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2808,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.5,0.00004
2809,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2810,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2811,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2812,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2813,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.5,0.00004
2814,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00005
2815,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2816,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2817,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2818,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2819,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2820,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2821,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2822,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.6,0.00004
2823,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2824,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2825,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2826,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2827,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2828,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00000,3.5,0.00004
2829,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2830,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2831,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.5,0.00003
2832,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2833,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2834,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2835,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2836,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2837,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2838,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2839,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2840,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2841,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2842,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2843,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2844,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2845,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2846,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2847,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2848,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2849,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2850,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2851,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00000,3.5,0.00004
2852,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2853,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2854,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.9,0.00004
2855,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2856,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2857,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.8,0.00004
2858,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2859,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2860,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.8,0.00004
2861,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.8,0.00004
2862,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.9,0.00004
2863,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2864,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2865,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2866,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2867,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2868,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2869,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2870,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2871,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2872,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2873,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2874,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2875,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2876,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00005
2877,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2878,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2879,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2880,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2881,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2882,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2883,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2884,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2885,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2886,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2887,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2888,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2889,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2890,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2891,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2892,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2893,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2894,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2895,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2896,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2897,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2898,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.5,0.00004
2899,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2900,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2901,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.4,0.00004
2902,1,,,,,0.00022,0.00000,3.5,0.00005,1,,,,,0.00022,0.00000,3.6,0.00004
2903,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2904,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2905,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2906,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2907,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2908,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00003
2909,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
2910,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2911,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2912,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2913,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2914,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2915,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2916,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2917,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
2918,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2919,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2920,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2921,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2922,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2923,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2924,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2925,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2926,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
2927,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2928,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2929,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2930,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2931,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2932,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2933,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2934,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2935,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00001,3.7,0.00004
2936,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2937,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2938,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2939,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2940,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00005
2941,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2942,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2943,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2944,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2945,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2946,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2947,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2948,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2949,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2950,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2951,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2952,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2953,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2954,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2955,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2956,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2957,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2958,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2959,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2960,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2961,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2962,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2963,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2964,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2965,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2966,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2967,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2968,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.5,0.00004
2969,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2970,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.4,0.00004
2971,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2972,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00022,0.00000,3.5,0.00004
2973,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00003
2974,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.5,0.00004
2975,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2976,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2977,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2978,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2979,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2980,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2981,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2982,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2983,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2984,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2985,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2986,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2987,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2988,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2989,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2990,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2991,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2992,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2993,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2994,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2995,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2996,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2997,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.8,0.00004
2998,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2999,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
3000,1,,,,,0.00023,0.00000,4.5,0.00006,1,,,,,0.00022,0.00000,3.7,0.00004
3001,1,,,,,0.00022,0.00001,3.9,0.00005,1,,,,,0.00022,0.00000,3.7,0.00004
3002,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3003,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3004,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3005,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3006,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00005
3007,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
3008,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
3009,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00001,3.8,0.00004
3010,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
3011,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
3012,1,,,,,0.00022,0.00000,3.9,0.00004,1,,,,,0.00022,0.00001,3.8,0.00004
3013,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
3014,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
3015,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
3016,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
3017,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
3018,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
3019,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
3020,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3021,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3022,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3023,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00001,3.6,0.00004
3024,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3025,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
3026,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00005
3027,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3028,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3029,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3030,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3031,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
3032,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00005
3033,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3034,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
3035,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
