frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
115,7.360519,0.0,2.9382,0.0,58.1264,2.1084,0.0,0.0189,63.2451,1
116,7.423771,0.0,2.9424,0.0,58.1119,2.1104,0.0,0.0195,63.2391,1
117,7.487958,0.0,2.9503,0.0,59.0335,2.1175,0.0,0.0189,64.1739,1
118,7.551232,0.0,2.9443,0.0,58.1312,2.1147,0.0,0.0187,63.2613,1
119,7.61476,0.0,2.9437,0.0,58.3862,2.1145,0.0,0.0184,63.516,1
120,7.678,0.0,2.941,0.0,58.1028,2.1096,0.0,0.0193,63.2268,1
121,7.741369,0.0,2.9514,0.0,58.2267,2.1071,0.0,0.0191,63.3575,1
122,7.804647,0.0,2.9434,0.0,58.1363,2.1145,0.0,0.0187,63.2661,1
123,7.868066,0.0,2.9554,0.0,58.2639,2.115,0.0,0.0194,63.4067,1
124,7.931493,0.0,2.9681,0.0,58.2413,2.1298,0.0,0.0192,63.4111,1
125,7.995787,0.0,2.9734,0.0,59.1027,2.1238,0.0,0.0204,64.274,1
126,8.059538,0.0,2.9637,0.0,58.5485,2.1458,0.0,0.0239,63.737,1
127,8.123451,0.0,2.9706,0.0,58.7213,2.1251,0.0,0.0203,63.8985,1
128,8.187068,0.0,2.9573,0.0,58.4191,2.1451,0.0,0.0234,63.6035,1
129,8.250836,0.0,2.9738,0.0,58.384,2.2833,0.0,0.0402,63.7474,1
130,8.314593,0.0,3.0294,0.0,58.347,2.2345,0.0,0.0393,63.7375,1
131,8.378283,0.0,3.0155,0.0,58.3873,2.1549,0.0,0.0275,63.6699,1
132,8.441793,0.0,2.9767,0.0,58.2724,2.1474,0.0,0.0242,63.4938,1
133,8.506043,0.0,2.9745,0.0,59.0354,2.1349,0.0,0.0224,64.2321,1
134,8.569705,0.0,2.9778,0.0,58.2557,2.2972,0.0,0.0406,63.6467,1
135,8.633411,0.0,3.0304,0.0,58.3253,2.1993,0.0,0.0358,63.6775,1
136,8.696971,0.0,3.0059,0.0,58.2793,2.1495,0.0,0.0279,63.5425,1
137,8.760491,0.0,2.9858,0.0,58.2822,2.1388,0.0,0.0258,63.5038,1
138,8.823916,0.0,2.9811,0.0,58.1972,2.1373,0.0,0.0248,63.4104,1
139,8.887463,0.0,2.9723,0.0,58.293,2.1728,0.0,0.0282,63.5335,1
140,8.951139,0.0,2.9674,0.0,58.2592,2.3109,0.0,0.045,63.6603,1
141,9.015922,0.0,3.0234,0.0,59.3209,2.2765,0.0,0.0431,64.7607,1
142,9.079409,0.0,3.0181,0.0,58.1899,2.1384,0.0,0.0217,63.46,1
143,9.143073,0.0,2.9594,0.0,58.4887,2.122,0.0,0.0193,63.6492,1
144,9.206535,0.0,2.9515,0.0,58.2964,2.1188,0.0,0.02,63.446,1
145,9.269899,0.0,2.9508,0.0,58.1784,2.1344,0.0,0.0193,63.3388,1
146,9.333303,0.0,3.0439,0.0,58.156,2.1174,0.0,0.0191,63.3911,1
147,9.396574,0.0,2.9377,0.0,58.1418,2.1067,0.0,0.0196,63.2589,1
148,9.459761,0.0,2.9517,0.0,58.0401,2.108,0.0,0.0192,63.1742,1
149,9.523841,0.0,2.9439,0.0,58.9451,2.1066,0.0,0.0191,64.0671,1
150,9.587199,0.0,2.9506,0.0,58.2129,2.1094,0.0,0.0185,63.3458,1
151,9.650549,0.0,2.9597,0.0,58.1407,2.1087,0.0,0.0192,63.2827,1
152,9.713872,0.0,2.9571,0.0,58.1735,2.1078,0.0,0.0189,63.3115,1
153,9.777311,0.0,2.9448,0.0,58.3043,2.1047,0.0,0.0187,63.4263,1
154,9.84055,0.0,2.9416,0.0,58.107,2.1044,0.0,0.0194,63.227,1
155,9.903846,0.0,2.948,0.0,58.1402,2.1178,0.0,0.0188,63.2783,1
156,9.967119,0.0,2.9452,0.0,58.1334,2.1098,0.0,0.0188,63.2603,1
157,10.031324,0.0,2.9569,0.0,59.0488,2.115,0.0,0.0189,64.1926,1
158,10.094709,0.0,2.9492,0.0,58.2425,2.1067,0.0,0.0197,63.3727,1
159,10.158344,0.0,2.9417,0.0,58.502,2.1063,0.0,0.0194,63.6232,1
160,10.221733,0.0,2.9418,0.0,58.246,2.1148,0.0,0.019,63.3762,1
161,10.284976,0.0,2.9432,0.0,58.1116,2.1037,0.0,0.0193,63.2307,1
162,10.349002,0.0,2.9454,0.0,58.8711,2.1248,0.0,0.0188,64.0139,1
163,10.412397,0.0,2.9456,0.0,58.2429,2.1202,0.0,0.0195,63.3823,1
164,10.475725,0.0,2.9456,0.0,58.1813,2.1166,0.0,0.0189,63.3157,1
165,10.540032,0.0,3.8933,0.0,58.2028,2.1212,0.0,0.0196,64.2899,1
166,10.603344,0.0,2.9411,0.0,58.1692,2.1102,0.0,0.0189,63.2958,1
167,10.666706,0.0,2.9387,0.0,58.2368,2.1026,0.0,0.0194,63.3502,1
168,10.730002,0.0,2.9395,0.0,58.1599,2.1122,0.0,0.0188,63.2835,1
169,10.793387,0.0,2.9456,0.0,58.2437,2.1124,0.0,0.0183,63.3721,1
170,10.856714,0.0,2.943,0.0,58.1843,2.1152,0.0,0.0189,63.3146,1
171,10.920033,0.0,2.9356,0.0,58.1868,2.1127,0.0,0.0188,63.3066,1
172,10.984181,0.0,2.945,0.0,59.0076,2.1125,0.0,0.0186,64.1363,1
173,11.048271,0.0,2.9459,0.0,58.8284,2.231,0.0,0.019,64.0771,1
174,11.111579,0.0,2.9437,0.0,58.1675,2.1116,0.0,0.0187,63.2952,1
175,11.175602,0.0,3.6112,0.0,58.2073,2.1134,0.0,0.0187,64.0049,1
176,11.238893,0.0,2.9421,0.0,58.1556,2.1075,0.0,0.0194,63.2787,1
177,11.302213,0.0,2.9485,0.0,58.1681,2.1179,0.0,0.0193,63.3068,1
178,11.365604,0.0,2.947,0.0,58.2531,2.1052,0.0,0.0195,63.379,1
179,11.429006,0.0,2.9429,0.0,58.2542,2.1182,0.0,0.0188,63.3887,1
180,11.4935,0.0,2.9516,0.0,59.342,2.1107,0.0,0.0186,64.477,1
181,11.55679,0.0,2.9509,0.0,58.1459,2.1085,0.0,0.0189,63.2773,1
182,11.620081,0.0,2.9387,0.0,58.1471,2.1186,0.0,0.0187,63.2784,1
183,11.68341,0.0,2.9467,0.0,58.1835,2.1116,0.0,0.0191,63.3161,1
184,11.74677,0.0,2.9357,0.0,58.2285,2.1107,0.0,0.0188,63.347,1
185,11.810112,0.0,2.9389,0.0,58.2064,2.108,0.0,0.0191,63.3251,1
186,11.873434,0.0,2.9437,0.0,58.1686,2.125,0.0,0.0189,63.3094,1
187,11.936704,0.0,2.9397,0.0,58.1335,2.1109,0.0,0.0193,63.2578,1
188,12.00103,0.0,2.9411,0.0,59.1907,2.1087,0.0,0.0186,64.3132,1
189,12.064298,0.0,2.9506,0.0,58.1136,2.1197,0.0,0.019,63.2565,1
190,12.128148,0.0,2.9426,0.0,58.7103,2.1119,0.0,0.0188,63.8371,1
191,12.191482,0.0,2.9387,0.0,58.2011,2.1086,0.0,0.0191,63.3216,1
192,12.2548,0.0,2.9451,0.0,58.1703,2.1165,0.0,0.0193,63.3055,1
193,12.31809,0.0,2.9517,0.0,58.1364,2.1142,0.0,0.0218,63.278,1
194,12.381952,0.0,2.9427,0.0,58.7208,2.1065,0.0,0.0198,63.8441,1
195,12.446522,0.0,2.9496,0.0,59.0179,2.5111,0.0,0.0196,64.5539,1
196,12.510609,0.0,2.9366,0.0,58.9485,2.1167,0.0,0.0191,64.0744,1
197,12.573836,0.0,2.9352,0.0,58.0821,2.1251,0.0,0.0189,63.2144,1
198,12.637106,0.0,2.9463,0.0,58.1246,2.1124,0.0,0.019,63.2575,1
199,12.70046,0.0,2.9488,0.0,58.2101,2.1116,0.0,0.0191,63.3422,1
200,12.763745,0.0,2.9404,0.0,58.1468,2.1131,0.0,0.0184,63.2724,1
201,12.827147,0.0,2.9432,0.0,58.2283,2.1066,0.0,0.0192,63.3509,1
202,12.8904,0.0,2.9423,0.0,58.1194,2.108,0.0,0.0187,63.241,1
203,12.953682,0.0,2.9378,0.0,58.147,2.112,0.0,0.0194,63.2695,1
204,13.017764,0.0,2.9402,0.0,58.9488,2.1087,0.0,0.0192,64.0698,1
205,13.081056,0.0,2.9395,0.0,58.145,2.116,0.0,0.0195,63.2728,1
206,13.144769,0.0,2.9368,0.0,58.5778,2.1104,0.0,0.0187,63.6999,1
207,13.208083,0.0,2.9384,0.0,58.1784,2.1102,0.0,0.022,63.302,1
208,13.27143,0.0,2.9453,0.0,58.1964,2.1103,0.0,0.0195,63.3256,1
209,13.335023,0.0,2.9832,0.0,58.3665,2.1536,0.0,0.0222,63.5801,1
210,13.398745,0.0,2.9588,0.0,58.5319,2.1378,0.0,0.0211,63.7079,1
211,13.462356,0.0,2.9586,0.0,58.4127,2.1399,0.0,0.0213,63.5967,1
212,13.52663,0.0,2.9768,0.0,59.0823,2.1214,0.0,0.0203,64.2588,1
213,13.589956,0.0,2.9482,0.0,58.1785,2.1097,0.0,0.0193,63.3118,1
214,13.653279,0.0,2.9498,0.0,58.1691,2.1159,0.0,0.0191,63.3103,1
215,13.716598,0.0,2.9557,0.0,58.1513,2.1125,0.0,0.019,63.2929,1
216,13.780026,0.0,2.9439,0.0,58.2863,2.1134,0.0,0.0191,63.4154,1
217,13.843368,0.0,2.9497,0.0,58.2008,2.1062,0.0,0.0196,63.3301,1
218,13.906632,0.0,2.9397,0.0,58.1275,2.1115,0.0,0.0187,63.2512,1
219,13.969881,0.0,2.938,0.0,58.1113,2.1141,0.0,0.0195,63.2364,1
220,14.033849,0.0,2.9688,0.0,58.8069,2.1085,0.0,0.0187,63.9557,1
221,14.097102,0.0,2.9467,0.0,58.1118,2.1092,0.0,0.0186,63.2411,1
222,14.160746,0.0,2.9471,0.0,58.4968,2.1165,0.0,0.0185,63.6316,1
223,14.224056,0.0,2.9463,0.0,58.1686,2.1112,0.0,0.0189,63.2978,1
224,14.28739,0.0,2.9437,0.0,58.1986,2.1044,0.0,0.0187,63.3217,1
225,14.350724,0.0,2.9362,0.0,58.1998,2.1076,0.0,0.019,63.317,1
226,14.414065,0.0,2.9438,0.0,58.2023,2.1099,0.0,0.0191,63.3292,1
227,14.477406,0.0,2.934,0.0,58.2091,2.1094,0.0,0.0194,63.3259,1
228,14.54156,0.0,3.8642,0.0,58.0965,2.1098,0.0,0.0187,64.1419,1
229,14.604822,0.0,2.934,0.0,58.1369,2.106,0.0,0.0189,63.2495,1
230,14.668144,0.0,2.9556,0.0,58.1741,2.1081,0.0,0.019,63.3103,1
231,14.731378,0.0,2.9485,0.0,58.099,2.1014,0.0,0.0196,63.2216,1
232,14.795088,0.0,3.0783,0.0,58.4203,2.123,0.0,0.0218,63.6972,1
233,14.858377,0.0,2.942,0.0,58.1469,2.1112,0.0,0.0192,63.2753,1
234,14.921694,0.0,2.9488,0.0,58.1694,2.1143,0.0,0.0189,63.3042,1
235,14.985804,0.0,2.9476,0.0,58.9636,2.108,0.0,0.0189,64.0916,1
236,15.049166,0.0,2.9574,0.0,58.2081,2.1103,0.0,0.0207,63.3499,1
237,15.11243,0.0,2.9448,0.0,58.1212,2.1124,0.0,0.0186,63.2509,1
238,15.176103,0.0,2.9538,0.0,58.5069,2.1257,0.0,0.0189,63.6606,1
239,15.239453,0.0,2.9417,0.0,58.2111,2.1136,0.0,0.0189,63.3382,1
240,15.302806,0.0,2.9383,0.0,58.2188,2.1109,0.0,0.0189,63.3404,1
241,15.366081,0.0,2.9463,0.0,58.1338,2.1082,0.0,0.0187,63.2625,1
242,15.429372,0.0,2.9391,0.0,58.1457,2.1199,0.0,0.0195,63.2783,1
243,15.493395,0.0,2.9452,0.0,58.8848,2.1067,0.0,0.0196,64.0106,1
244,15.556725,0.0,2.9439,0.0,58.1873,2.1127,0.0,0.0198,63.3174,1
245,15.620048,0.0,2.9433,0.0,58.1758,2.1115,0.0,0.0195,63.3041,1
246,15.683342,0.0,2.938,0.0,58.1542,2.1153,0.0,0.019,63.2822,1
247,15.746725,0.0,2.9361,0.0,58.2603,2.0999,0.0,0.0191,63.3704,1
248,15.810019,0.0,2.9358,0.0,58.1535,2.1195,0.0,0.0188,63.2806,1
249,15.87324,0.0,2.9606,0.0,58.0701,2.1049,0.0,0.019,63.2087,1
250,15.936674,0.0,2.9827,0.0,58.2525,2.1133,0.0,0.0189,63.4213,1
251,16.000823,0.0,2.9448,0.0,58.9701,2.1113,0.0,0.0198,64.1012,1
252,16.064112,0.0,2.9508,0.0,58.134,2.1172,0.0,0.0193,63.276,1
253,16.127397,0.0,2.9437,0.0,58.1455,2.1114,0.0,0.0192,63.2728,1
254,16.191027,0.0,2.9446,0.0,58.4853,2.1148,0.0,0.0192,63.6177,1
255,16.254317,0.0,2.9478,0.0,58.1434,2.1091,0.0,0.019,63.2728,1
256,16.317663,0.0,2.9426,0.0,58.2104,2.1079,0.0,0.0187,63.334,1
257,16.380915,0.0,2.9419,0.0,58.1225,2.1016,0.0,0.0191,63.2387,1
258,16.444241,0.0,2.9487,0.0,58.1808,2.1107,0.0,0.0197,63.3135,1
259,16.50847,0.0,2.9409,0.0,59.0988,2.1059,0.0,0.0189,64.2169,1
260,16.571755,0.0,2.9437,0.0,58.1461,2.1086,0.0,0.0197,63.272,1
261,16.635098,0.0,2.9704,0.0,58.1764,2.1084,0.0,0.0211,63.3301,1
262,16.698407,0.0,2.942,0.0,58.185,2.0979,0.0,0.0188,63.297,1
263,16.761694,0.0,2.9429,0.0,58.1541,2.1041,0.0,0.0194,63.2742,1
264,16.824979,0.0,2.938,0.0,58.15,2.1066,0.0,0.0189,63.2672,1
265,16.888245,0.0,2.9365,0.0,58.1391,2.1019,0.0,0.019,63.2509,1
266,16.951532,0.0,2.9345,0.0,58.1567,2.1104,0.0,0.0192,63.2739,1
267,17.015726,0.0,2.9349,0.0,59.0624,2.1116,0.0,0.0192,64.1817,1
268,17.07907,0.0,2.9407,0.0,58.2034,2.1148,0.0,0.019,63.331,1
269,17.142333,0.0,2.9444,0.0,58.1237,2.1059,0.0,0.0196,63.2464,1
270,17.206033,0.0,3.0965,0.0,58.4116,2.1072,0.0,0.0186,63.6881,1
271,17.269429,0.0,3.0041,0.0,58.2036,2.1025,0.0,0.019,63.3826,1
272,17.33279,0.0,2.9356,0.0,58.234,2.108,0.0,0.0187,63.3488,1
273,17.396116,0.0,2.9456,0.0,58.1893,2.1083,0.0,0.0195,63.314,1
274,17.459421,0.0,2.9456,0.0,58.1649,2.1099,0.0,0.0191,63.2928,1
275,17.523545,0.0,2.9359,0.0,58.9782,2.1213,0.0,0.0189,64.1068,1
276,17.586826,0.0,2.9449,0.0,58.1291,2.1219,0.0,0.0189,63.2678,1
277,17.650177,0.0,2.9505,0.0,58.1992,2.112,0.0,0.0192,63.3353,1
278,17.713481,0.0,2.933,0.0,58.1748,2.1108,0.0,0.0188,63.291,1
279,17.776902,0.0,2.9448,0.0,58.2375,2.1544,0.0,0.0189,63.4084,1
280,17.840202,0.0,2.9462,0.0,58.1628,2.1078,0.0,0.019,63.2882,1
281,17.903499,0.0,2.9395,0.0,58.1588,2.114,0.0,0.019,63.2838,1
282,17.967492,0.0,2.9377,0.0,58.7387,2.2336,0.0,0.0186,63.9816,1
283,18.032134,0.0,2.943,0.0,59.502,2.113,0.0,0.0187,64.6296,1
284,18.095484,0.0,2.9344,0.0,58.2193,2.1126,0.0,0.0183,63.3375,1
285,18.159279,0.0,2.9532,0.0,58.6466,2.1063,0.0,0.019,63.7776,1
286,18.222671,0.0,2.9483,0.0,58.2538,2.1071,0.0,0.0188,63.3808,1
287,18.285912,0.0,2.9346,0.0,58.1078,2.1123,0.0,0.0193,63.2285,1
288,18.349194,0.0,2.9503,0.0,58.1356,2.1099,0.0,0.0189,63.2691,1
289,18.41244,0.0,2.9452,0.0,58.1098,2.1064,0.0,0.0192,63.2343,1
290,18.475743,0.0,2.9422,0.0,58.1394,2.1363,0.0,0.0185,63.2896,1
291,18.539769,0.0,3.2679,0.0,58.5658,2.1089,0.0,0.0188,64.0145,1
292,18.60314,0.0,2.9445,0.0,58.2283,2.1117,0.0,0.0193,63.3582,1
293,18.666433,0.0,2.9425,0.0,58.1544,2.1127,0.0,0.0185,63.2813,1
294,18.729734,0.0,2.9344,0.0,58.176,2.1071,0.0,0.0187,63.2886,1
295,18.793114,0.0,2.9384,0.0,58.2472,2.1054,0.0,0.0182,63.3623,1
296,18.85644,0.0,2.9423,0.0,58.1878,2.1134,0.0,0.0184,63.3147,1
297,18.91979,0.0,2.9462,0.0,58.2131,2.1078,0.0,0.0188,63.3379,1
298,18.983891,0.0,2.9428,0.0,58.9675,2.106,0.0,0.0192,64.0885,1
299,19.047192,0.0,2.9509,0.0,58.1612,2.1051,0.0,0.0188,63.2889,1
300,19.110443,0.0,2.9376,0.0,58.1239,2.1056,0.0,0.0187,63.2389,1
