frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
218,11.715499,0.0,2.9924,2.9847,42.9349,2.1335,2.1325,0.0224,53.2743,1
219,11.768783,0.0,2.9872,2.9789,42.931,2.1397,2.1336,0.0231,53.2698,1
220,11.82207,0.0,2.9899,2.9939,42.927,2.1266,2.1348,0.0219,53.2716,1
221,11.875379,0.0,2.9947,2.979,42.9618,2.1256,2.1362,0.0225,53.2936,1
222,11.928696,0.0,2.9828,2.9848,42.9619,2.131,2.1326,0.0224,53.2901,1
223,11.98304,0.0,2.991,3.0016,43.9461,2.1343,2.1493,0.0222,54.3201,1
224,12.036298,0.0,2.9873,2.992,42.8969,2.1374,2.1329,0.0224,53.2435,1
225,12.08958,0.0,2.9889,2.9983,42.9218,2.1257,2.1344,0.0229,53.2673,1
226,12.142869,0.0,2.9904,2.9959,42.8836,2.1404,2.1662,0.0227,53.2744,1
227,12.196657,0.0,3.0135,2.9928,43.388,2.1383,2.1406,0.0227,53.7737,1
228,12.250012,0.0,2.9934,2.9974,42.9875,2.1343,2.1304,0.0222,53.3393,1
229,12.303275,0.0,2.9896,2.9952,42.9053,2.1316,2.1298,0.0224,53.2482,1
230,12.356549,0.0,2.9913,2.9954,42.9194,2.1308,2.1257,0.023,53.2592,1
231,12.4098,0.0,2.9909,2.9919,42.8886,2.1309,2.1377,0.0232,53.2363,1
232,12.464001,0.0,2.995,2.9869,43.8253,2.1369,2.1318,0.0222,54.173,1
233,12.517242,0.0,2.9896,2.986,42.8835,2.1332,2.1331,0.0229,53.2243,1
234,12.570526,0.0,2.9884,2.9822,42.9476,2.122,2.1324,0.0227,53.2698,1
235,12.623802,0.0,2.9935,2.9974,42.9015,2.1283,2.1428,0.0229,53.2607,1
236,12.677179,0.0,2.9991,2.9965,43.0037,2.1313,2.1344,0.0228,53.3627,1
237,12.730714,0.0,2.9885,2.9895,43.0819,2.1885,2.1515,0.032,53.52,1
238,12.784124,0.0,3.0166,3.0116,42.9678,2.1436,2.136,0.0249,53.391,1
239,12.837451,0.0,2.9988,3.0006,42.935,2.1316,2.1387,0.0241,53.3101,1
240,12.890752,0.0,2.9857,3.0196,42.9107,2.1284,2.1382,0.0236,53.2863,1
241,12.944073,0.0,2.9928,2.9942,42.9164,2.1345,2.1665,0.0234,53.3055,1
242,12.998432,0.0,2.994,2.9939,43.9805,2.1327,2.1317,0.0225,54.3317,1
243,13.051732,0.0,2.9874,2.9971,42.9435,2.1264,2.1312,0.023,53.2853,1
