frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
213,14.739102,0.0,2.9748,3.0058,58.3103,2.1398,2.1297,0.0235,68.6597,1
214,14.807775,0.0,2.973,3.0005,58.3017,2.1447,2.1386,0.0237,68.6578,1
215,14.876466,0.0,2.9826,3.0037,58.3201,2.1411,2.1313,0.0234,68.6752,1
216,14.945185,0.0,2.9728,2.9984,58.3519,2.1392,2.1395,0.0263,68.7024,1
217,15.013894,0.0,2.987,2.9916,58.3278,2.1496,2.1393,0.0237,68.6937,1
218,15.083384,0.0,2.9763,3.0031,59.1225,2.147,2.1294,0.0227,69.4752,1
219,15.152516,0.0,2.9804,3.0007,58.7632,2.1371,2.1386,0.0232,69.1167,1
220,15.221405,0.0,2.9729,2.9978,58.5196,2.158,2.1291,0.0237,68.8745,1
221,15.290089,0.0,2.97,3.0073,58.3028,2.1525,2.1389,0.023,68.6689,1
222,15.358797,0.0,2.9724,2.9998,58.3353,2.1512,2.1353,0.0236,68.6928,1
223,15.427489,0.0,2.9786,3.0076,58.306,2.144,2.1425,0.0229,68.6763,1
224,15.496336,0.0,2.9763,3.0043,58.4621,2.1583,2.1299,0.0231,68.8311,1
225,15.565811,0.0,2.976,2.9966,59.0794,2.1395,2.1704,0.0231,69.4601,1
226,15.63464,0.0,3.0072,3.0785,58.3536,2.1421,2.1335,0.0228,68.8132,1
227,15.703334,0.0,2.9628,2.9986,58.3355,2.1444,2.1368,0.0237,68.6778,1
228,15.772019,0.0,2.965,3.0016,58.3383,2.1358,2.1306,0.0232,68.6694,1
229,15.840705,0.0,2.9799,2.9958,58.3348,2.135,2.1289,0.0227,68.6712,1
230,15.909487,0.0,2.9782,2.999,58.3988,2.1501,2.132,0.0225,68.7548,1
231,15.978219,0.0,2.9765,2.9992,58.3714,2.1359,2.1371,0.0222,68.7166,1
232,16.047819,0.0,2.9696,2.9934,58.4071,2.139,2.9777,0.0228,69.5852,1
233,16.116613,0.0,3.0713,3.0018,58.3231,2.1457,2.1349,0.0237,68.7778,1
234,16.185612,0.0,2.9708,3.0003,58.6517,2.1407,2.1234,0.0227,68.984,1
235,16.254236,0.0,2.9857,2.9956,58.2471,2.14,2.1426,0.0224,68.608,1
236,16.322913,0.0,2.9716,2.9927,58.3269,2.1418,2.1302,0.0226,68.6611,1
237,16.391606,0.0,2.9774,3.0077,58.3246,2.142,2.1273,0.0231,68.678,1
238,16.460275,0.0,2.9733,2.9964,58.3071,2.1423,2.1365,0.0223,68.6533,1
239,16.529058,0.0,2.9737,3.0157,58.4026,2.1362,2.1302,0.023,68.7564,1
240,16.59856,0.0,3.0038,3.0089,59.0984,2.1421,2.1261,0.0229,69.4767,1
241,16.667249,0.0,2.9691,2.9933,58.3172,2.1386,2.1583,0.0228,68.6741,1
242,16.735797,0.0,2.9836,2.9874,58.1921,2.1408,2.1309,0.0227,68.5332,1
243,16.804447,0.0,2.9735,2.9951,58.295,2.1413,2.1325,0.0229,68.635,1
244,16.873146,0.0,2.9893,3.0032,58.3179,2.1399,2.1356,0.0227,68.6838,1
245,16.941838,0.0,2.9839,2.9973,58.3142,2.138,2.1372,0.0228,68.6767,1
246,17.010632,0.0,2.9782,3.0152,58.4066,2.1467,2.1326,0.0231,68.7783,1
247,17.080175,0.0,2.9752,3.0042,59.1642,2.1373,2.1435,0.0229,69.527,1
248,17.148881,0.0,2.9837,2.9989,58.3287,2.142,2.1384,0.0234,68.6913,1
249,17.21792,0.0,2.9701,2.9945,58.6973,2.1382,2.1271,0.0227,69.0243,1
250,17.286539,0.0,2.9698,2.9897,58.2667,2.1394,2.1297,0.0226,68.593,1
251,17.355291,0.0,2.9853,3.0052,58.3146,2.146,2.1368,0.023,68.6866,1
252,17.423878,0.0,2.9679,2.9992,58.2319,2.138,2.1349,0.0228,68.5706,1
253,17.492738,0.0,2.9727,3.0122,58.3074,2.1364,2.3073,0.0238,68.8356,1
254,17.562261,0.0,2.9938,2.9947,59.1421,2.1457,2.1326,0.0229,69.5071,1
255,17.630912,0.0,2.9714,3.0355,58.2423,2.1556,2.1344,0.0227,68.636,1
256,17.699601,0.0,2.9764,2.9983,58.3306,2.1383,2.1327,0.022,68.6734,1
257,17.768301,0.0,2.9742,3.0031,58.306,2.1469,2.1573,0.0226,68.685,1
258,17.837007,0.0,2.9725,2.9931,58.351,2.1436,2.1319,0.0227,68.6905,1
259,17.905746,0.0,2.9762,2.9974,58.3728,2.143,2.136,0.0226,68.7236,1
260,17.974464,0.0,2.9919,3.008,58.3258,2.1457,2.1332,0.0233,68.7032,1
261,18.04315,0.0,2.9703,3.0013,58.3291,2.1363,2.1345,0.0238,68.6713,1
262,18.112909,0.0,2.9758,3.9929,58.3882,2.142,2.1406,0.0235,69.7432,1
263,18.182013,0.0,2.9869,3.0058,58.7246,2.1367,2.1364,0.0232,69.0885,1
264,18.250739,0.0,2.9859,2.998,58.3436,2.1463,2.1363,0.0237,68.7102,1
265,18.319475,0.0,2.9818,3.0035,58.3684,2.1433,2.126,0.0231,68.7198,1
266,18.388267,0.0,2.9706,2.9965,58.4202,2.1446,2.1463,0.0233,68.7764,1
267,18.457501,0.0,2.9756,2.9924,58.8858,2.1316,2.1333,0.0238,69.2178,1
268,18.526255,0.0,2.9651,3.006,58.3929,2.1401,2.1365,0.0228,68.7387,1
269,18.595701,0.0,2.9824,2.9952,59.0724,2.1413,2.1397,0.0228,69.4288,1
270,18.664473,0.0,2.9778,3.0122,58.3907,2.1348,2.1314,0.023,68.746,1
271,18.733198,0.0,2.9674,3.0102,58.3422,2.1481,2.1393,0.0265,68.7098,1
272,18.801853,0.0,2.9646,2.9969,58.3057,2.138,2.1358,0.023,68.6394,1
273,18.870604,0.0,2.9746,3.0067,58.3423,2.1644,2.1485,0.0233,68.7357,1
274,18.939288,0.0,2.9782,2.9965,58.3177,2.1419,2.136,0.0227,68.6683,1
275,19.00802,0.0,2.9738,3.0079,58.3614,2.1373,2.1378,0.0231,68.7163,1
